system:index,PfafIDIrrWN_monthY2014M09,countIrrWN_monthY2014M09,meanIrrWN_monthY2014M09,.geo
155,114448,12265,0.0,
156,114449,8665,0.0,
157,114450,473,0.0,
158,114460,29132,2.5015287699104337E-5,
159,114470,26976,5.610749999925462E-6,
160,114480,17674,6.552533426844133E-7,
161,114490,22455,1.461544717038078E-7,
162,114500,27914,5.147740008240435E-4,
163,114601,5823,0.0,
164,114602,10662,9.191123511875824E-4,
165,114603,506,1.3334152390214135E-5,
166,114604,6933,0.0,
167,114605,4090,3.915370329643535E-6,
168,114606,5583,2.6444744848948673E-5,
169,114607,21267,8.461824514031576E-6,
170,114608,3869,0.0,
171,114609,2978,0.0,
172,114701,4745,0.00516259311606535,
173,114702,5013,5.246132440682364E-4,
174,114703,5019,0.002829884830688727,
175,114704,8359,1.1984848383382901E-5,
176,114705,9685,3.813426862866675E-5,
177,114706,1442,0.0,
178,114707,446,0.0,
179,114708,1479,0.0,
180,114709,13,0.0,
181,114801,5712,6.6133957297333376E-6,
182,114802,3134,0.0,
183,114803,856,0.0,
184,114804,3306,1.715806540824954E-7,
185,114805,5341,0.0,
186,114806,4465,0.0,
187,114807,8853,0.0,
188,114808,9325,5.723063294288573E-8,
189,114809,12520,3.472167175064289E-7,
190,114910,24602,1.5303281619769737E-4,
191,114920,13186,1.1586570444057197E-5,
192,114931,367,4.367415741710049E-4,
193,114932,6668,1.434772529536965E-4,
194,114933,3381,0.0,
195,114934,4835,0.0,
196,114935,10129,9.285055801783107E-5,
197,114936,1413,0.0,
198,114937,2005,0.0,
199,114938,7122,0.0,
200,114939,3723,0.0,
201,114940,17917,6.764207410982985E-6,
202,114950,8839,0.0,
203,114960,17499,1.4190921342652798E-4,
204,114970,3830,0.0,
205,114980,12419,1.0845658510776834E-7,
206,114990,32085,9.512432507756043E-5,
207,115101,71040,3.9189972884511024E-5,
208,115102,2813,8.267050513469729E-5,
209,115103,1057,0.0,
210,115201,4944,2.1355466963129294E-7,
211,115202,7332,8.21108886272476E-5,
212,115203,9279,5.389970198683645E-4,
213,115204,4711,0.0,
214,115205,18925,7.013971780441229E-6,
215,115206,1020,0.0,
216,115207,6669,6.51572366856964E-5,
217,115208,4606,1.2417513626782872E-7,
218,115209,6567,1.5262383431993096E-5,
219,115300,31550,3.634788746612758E-5,
220,115410,59,0.0,
221,115421,2746,0.0,
222,115422,5910,0.0,
223,115423,190,0.0,
224,115424,27002,1.0547590972597402E-4,
225,115425,317,0.0,
226,115426,4129,8.510679516225025E-7,
227,115427,2339,0.0,
228,115428,1980,0.0,
229,115429,11579,1.9664723661903954E-5,
230,115430,18309,0.0,
231,115440,14238,0.0,
232,115451,34,0.0,
233,115452,3041,0.0,
234,115453,6141,2.4097138191192904E-5,
235,115454,5229,2.8654993196313313E-5,
236,115455,8528,1.1183186670547188E-5,
237,115456,4944,0.0,
238,115457,740,0.0,
239,115458,4129,8.780968627831253E-6,
240,115459,17083,5.863367544506841E-5,
241,115460,8270,4.039463796964509E-5,
242,115470,9268,5.904716050415389E-5,
243,115480,12405,0.0,
244,115490,6089,0.0,
245,115501,6,0.0,
246,115502,8893,0.0,
247,115503,750,0.0,
248,115504,2436,0.0,
249,115505,2096,0.0,
250,115506,7486,0.0,
251,115507,574,0.0,
252,115508,7481,0.0,
253,115509,7552,0.0,
254,115601,269,0.0,
255,115602,21806,7.639828166081436E-5,
256,115603,1991,2.5662377177704663E-6,
257,115604,2276,2.7028038768214926E-4,
258,115605,19149,1.8354515532309048E-4,
259,115606,1710,1.5994152725527504E-4,
260,115607,4877,2.3993724086493857E-5,
261,115608,12255,9.102821258302819E-5,
262,115711,18,0.0,
263,115712,7528,5.570037207387733E-7,
264,115713,7,0.0,
265,115714,25076,2.1163965061184812E-5,
266,115715,13882,4.875086322628534E-4,
267,115716,6926,1.0253143349891191E-4,
268,115717,32235,1.751615090646913E-4,
269,115718,4428,1.3386556136567863E-4,
270,115719,27564,1.912871903483083E-4,
271,115720,175,0.0,
272,115730,15209,1.4977337941144172E-5,
273,115740,4470,0.0,
274,115750,4443,0.0,
275,115801,15355,2.5155911102247E-5,
276,115802,8564,8.48826680826454E-6,
277,115803,22718,1.196657307072954E-6,
278,115804,1554,0.0,
279,115805,2794,0.0,
280,115806,5497,0.0,
281,115807,2697,0.0,
282,115808,8272,0.0,
283,115809,7022,0.0,
284,115900,20078,4.1195129536203344E-7,
285,116001,3505,2.9028706641107754E-5,
286,116002,38883,3.7882500656643165E-5,
287,116003,3319,1.8531756223300972E-5,
288,116004,21261,1.3122571933084292E-4,
289,116005,3515,0.0,
290,116006,4365,0.0,
291,116007,6990,0.0,
292,116008,3767,0.0,
293,116009,7974,1.1088786784277157E-5,
294,117000,10611,7.678851480699172E-5,
295,117100,200,0.0,
296,117101,327,0.0,
297,117102,12545,8.743095504170352E-6,
298,117103,154,0.0,
299,117104,13065,0.0,
300,117105,9005,0.0,
301,117106,6687,3.31992155224709E-5,
302,117107,528,0.0,
303,117108,11426,1.011521759049055E-5,
304,117109,3709,0.0,
305,117201,2410,2.1031732348860587E-5,
306,117202,9093,0.0,
307,117203,5632,1.226490024782294E-5,
308,117204,15089,5.0045409515269764E-5,
309,117205,7273,6.576660350477525E-5,
310,117206,15598,2.590951974305397E-5,
311,117207,2233,0.00183462133228301,
312,117208,6528,3.3711363438257896E-4,
313,117209,47115,6.839781623272939E-4,
314,117300,3443,0.0,
315,117310,1731,0.0,
316,117320,9733,6.402248931642546E-5,
317,117321,35,0.0,
318,117322,3445,1.1294387756560312E-5,
319,117323,4536,4.926567811179272E-5,
320,117324,8445,2.937532814683977E-5,
321,117325,4901,1.1444410892744056E-4,
322,117326,10718,1.4691055001360026E-5,
323,117327,860,2.2966064222965378E-4,
324,117328,3379,5.636549068873577E-5,
325,117329,8495,0.0011169945802962284,
326,117331,962,2.398875825173332E-6,
327,117332,8998,6.0802656443243464E-5,
328,117333,1609,1.0538217761650957E-5,
329,117334,4584,1.6984387402365743E-5,
330,117335,130,2.544914520126363E-5,
331,117336,5124,4.8094506621669025E-5,
332,117337,3766,2.268414583871665E-5,
333,117338,7822,1.2205235523224975E-4,
334,117339,4481,2.510951336636767E-5,
335,117340,3629,1.1038824563659949E-5,
336,117341,3562,4.378931990472216E-5,
337,117342,1453,0.002670702258472775,
338,117343,225,3.114112757021496E-4,
339,117344,24075,1.1091380726544742E-5,
340,117345,1996,2.3595120595741785E-4,
341,117346,2560,0.0016597281814159346,
342,117347,7977,2.1613911447328004E-4,
343,117348,6817,7.667699410046164E-4,
344,117349,7746,0.00141296151170754,
345,117350,9106,0.0,
346,117360,1417,0.0,
347,117361,8261,3.3194982480190846E-5,
348,117362,4616,0.0,
349,117363,1954,2.251646623464536E-4,
350,117364,3249,4.146500403882825E-5,
351,117365,5139,6.150818598623408E-4,
352,117366,3863,1.9045635107873315E-4,
353,117367,10234,1.6693269791589983E-4,
354,117368,3636,0.0,
355,117369,8350,1.6922145182279852E-5,
356,117370,289,2.922464204098963E-4,
357,117380,20668,2.52756480884202E-4,
358,117390,8986,1.914507370364241E-5,
359,117400,31535,4.426444017586478E-5,
360,117410,6659,6.0524824921357655E-6,
361,117420,9684,0.0,
362,117430,6244,0.0,
363,117441,7455,0.0,
364,117442,30064,2.720053465654891E-7,
365,117443,1483,0.0,
366,117444,4685,1.255179939962345E-6,
367,117445,6049,8.563121855322007E-5,
368,117446,6873,2.7148200729873358E-5,
369,117447,7098,2.3381250296635505E-6,
370,117448,11424,1.988484499138958E-5,
371,117449,10133,1.1652229905817855E-5,
372,117450,23656,1.1952289210204004E-4,
373,117460,32576,0.0,
374,117470,3648,0.0,
375,117480,6353,3.669132423234455E-4,
376,117490,34383,6.748332343534306E-4,
377,117501,4101,0.0,
378,117502,19773,1.094212329081559E-6,
379,117503,131,0.0,
380,117504,4880,0.0,
381,117505,1891,0.0,
382,117506,20274,1.1935220990993034E-5,
383,117507,1796,4.567821052187282E-5,
384,117508,7144,1.516655518715841E-4,
385,117509,6695,1.2158430420186918E-5,
386,117610,21194,2.802586529482302E-5,
387,117621,20963,0.0,
388,117622,7510,0.0,
389,117623,6148,0.0,
390,117624,5529,0.0,
391,117625,3107,0.0,
392,117626,5092,7.934353695565335E-8,
393,117627,2338,0.0,
394,117628,4803,9.139920629678673E-7,
395,117629,17441,9.785785981503825E-6,
396,117630,7944,0.0,
397,117640,12237,2.7471042692557773E-6,
398,117650,27139,0.0,
399,117660,11080,3.88879110840999E-5,
400,117670,16159,4.829511681150082E-7,
401,117680,7373,1.1325626424151459E-6,
402,117690,8974,0.0,
403,117701,4237,7.526888145877136E-8,
404,117702,3062,0.0,
405,117703,3098,0.0,
406,117704,29472,4.6724345403865816E-5,
407,117705,3488,7.693054367916299E-5,
408,117706,12305,4.147678266198435E-5,
409,117707,5022,2.1000799869935425E-5,
410,117708,6600,0.0,
411,117709,6,0.0,
412,117801,19386,3.4906459329511827E-6,
413,117802,8138,8.465469629114754E-6,
414,117803,4481,0.0,
415,117804,4823,0.0,
416,117805,9139,0.0,
417,117806,4243,0.0,
418,117807,14182,1.2195612667676624E-6,
419,117808,4009,8.700415185298445E-6,
420,117809,5404,2.437487514466251E-7,
421,117911,4254,0.0,
422,117912,11369,0.0,
423,117913,4828,0.0,
424,117914,9748,0.0,
425,117915,2892,0.0,
426,117916,4522,0.0,
427,117917,881,0.0,
428,117918,3489,0.0,
429,117919,3366,0.0,
430,117920,12385,4.086807458199477E-5,
431,117930,3842,0.0,
432,117940,17976,1.0874095611463943E-5,
433,117950,35035,1.9852199382606127E-6,
434,117960,27987,2.738543190142068E-6,
435,117970,4764,0.0,
436,117980,23322,1.7626881279860564E-5,
437,117990,502,0.0,
438,121000,5402,2.088362226033154E-4,
439,122100,13683,5.127005041295593E-5,
440,122211,6406,3.049194614300517E-5,
441,122212,1855,1.4914464309259608E-4,
442,122213,3138,4.000931284342647E-6,
443,122214,5851,0.003134648953347533,
444,122215,3894,0.004631598278069438,
445,122216,2115,0.0011854877410272609,
446,122217,20739,1.1046994202435105E-4,
447,122218,7387,1.8435169160260498E-5,
448,122219,381,0.0,
449,122220,10173,5.9550342524249236E-5,
450,122230,15251,3.083630198243726E-5,
451,122240,13981,9.380103914907238E-5,
452,122250,4175,1.6849493163548918E-4,
453,122260,9898,9.17551730621447E-5,
454,122270,25323,8.717692515447581E-5,
455,122281,58,0.0,
456,122282,18679,6.928229489402979E-6,
457,122283,8866,3.299372791108929E-5,
458,122284,3054,1.6972196861701375E-5,
459,122285,1410,1.1482296098608929E-5,
460,122286,2459,1.8866352835322572E-4,
461,122287,2283,0.0,
462,122288,5474,1.268006697003395E-4,
463,122289,4972,4.0967842309370164E-5,
464,122290,14591,3.180803575211166E-5,
465,122310,31891,2.4009610825220177E-5,
466,122321,1222,0.0,
467,122322,23462,5.7443094987832465E-5,
468,122323,1012,4.662364302178074E-6,
469,122324,26869,3.722229068502328E-4,
470,122325,566,4.6755727174900375E-5,
471,122326,979,0.0,
472,122327,743,0.0,
473,122328,2014,0.0,
474,122329,9878,2.110474173404562E-4,
475,122330,1421,4.492533273002841E-4,
476,122340,19786,8.769486566086408E-6,
477,122350,11368,1.8068107382659507E-5,
478,122360,35190,6.02008238874624E-6,
479,122371,6512,7.267463508204812E-6,
480,122372,2747,0.0,
481,122373,5796,6.953295634495135E-7,
482,122374,6294,1.074207955745512E-6,
483,122375,2608,0.0,
484,122376,11494,2.2803970999517922E-4,
485,122377,3260,0.0,
486,122378,2622,0.0,
487,122379,170,0.0,
488,122380,30585,5.075034298546454E-4,
489,122390,928,0.0,
490,122410,9362,4.88752271977159E-5,
491,122421,1196,3.2421493815616565E-5,
492,122422,18009,2.4970008056267604E-5,
493,122423,7491,8.2147119005253E-5,
494,122424,10799,1.268652169987673E-4,
495,122425,914,1.408553106655858E-6,
496,122426,4254,1.4073577302460734E-4,
497,122427,5533,7.615370966629193E-4,
498,122428,2222,9.511235062995888E-5,
499,122429,3051,1.5952271492670374E-4,
500,122430,27772,1.1503007886480047E-4,
501,122440,12555,1.936641984537294E-4,
502,122450,18864,7.834133409088208E-5,
503,122460,7469,4.414204113486904E-7,
504,122470,3244,7.229376073530233E-5,
505,122480,5516,1.6166026794059527E-4,
506,122491,6706,1.1826787953169099E-4,
507,122492,3053,1.2711407578063963E-6,
508,122493,1532,2.1562848992415337E-4,
509,122494,2788,2.4211006108755187E-4,
510,122495,5977,3.1407403101821536E-4,
511,122496,5303,3.076154442117449E-4,
512,122497,1273,1.2281010890549551E-4,
513,122498,3034,2.658224971287457E-5,
514,122499,10962,1.3373198117751109E-5,
515,122500,23063,1.4629172906523673E-4,
516,122611,9237,0.0013358432534983553,
517,122612,5371,4.1504856734554874E-4,
518,122613,192,0.0,
519,122614,4748,0.0,
520,122615,4622,2.329893114117151E-4,
521,122616,10095,1.9404192255938325E-5,
522,122617,15119,1.4194667944274115E-5,
523,122618,8593,0.0,
524,122619,19409,9.910931018382919E-6,
525,122620,12619,1.3384744857532081E-5,
526,122630,2524,2.5611361155432064E-5,
527,122640,29501,0.0,
528,122650,5639,2.721874879734557E-5,
529,122660,16242,3.784359675801768E-5,
530,122670,3328,5.642583153779955E-6,
531,122680,11281,1.0693996268422665E-4,
532,122690,29803,3.904973754509354E-4,
533,122710,5407,1.5978775105838114E-4,
534,122722,5618,1.1473089718379581E-4,
535,122723,11478,1.8312208902306437E-5,
536,122724,14659,3.187884108529979E-4,
537,122725,8871,7.047115711618647E-5,
538,122726,3932,6.889614760080915E-4,
539,122727,1890,0.0,
540,122728,7726,1.130180757966079E-4,
541,122729,8395,2.3832907990420333E-4,
542,122730,4711,1.375763222760214E-6,
543,122740,8391,0.0,
544,122750,4912,2.8333821073656464E-5,
545,122760,12525,0.0,
546,122770,24193,8.384008162827808E-5,
547,122781,503,3.292042404780103E-6,
548,122782,2807,0.0,
549,122783,2653,0.0,
550,122784,25385,4.471505923452181E-5,
551,122785,1998,0.0,
552,122786,1849,0.0,
553,122787,5021,5.494628783103929E-5,
554,122788,7791,1.601622326963929E-5,
555,122789,5635,1.4839551333636542E-4,
556,122790,26804,2.6978060341268255E-5,
557,122810,16351,9.211971248952845E-7,
558,122820,26020,0.0,
559,122830,15823,0.0,
560,122841,427,0.0,
561,122842,3197,0.0,
562,122843,2941,0.0,
563,122844,5885,0.0,
564,122845,151,0.0,
565,122846,18775,0.0,
566,122847,2010,0.0,
567,122848,6351,0.0,
568,122849,6829,0.0,
569,122851,10,0.0,
570,122852,5277,0.0,
571,122853,162,0.0,
572,122854,5104,0.0,
573,122855,11928,0.0,
574,122856,6580,0.0,
575,122857,2106,0.0,
576,122858,6842,0.0,
577,122859,830,0.0,
578,122860,9486,0.0,
579,122870,11735,0.0,
580,122880,12156,0.0,
581,122890,11676,0.0,
582,122911,7164,1.7198815388513105E-5,
583,122912,18732,9.247117510347951E-7,
584,122913,17705,3.076953362182974E-5,
585,122914,9276,1.2344685657044553E-5,
586,122915,11505,0.0,
587,122916,10313,0.0,
588,122917,400,0.0,
589,122918,13061,0.0,
590,122919,11179,0.0,
591,122921,609,0.0,
592,122922,9754,0.0,
593,122923,614,0.0,
594,122924,15537,0.0,
595,122925,2123,0.0,
596,122926,5763,0.0,
597,122927,501,0.0,
598,122928,6274,0.0,
599,122929,9474,0.0,
600,122930,30101,3.394758740647516E-8,
601,122941,75,0.0,
602,122942,6053,0.0,
603,122943,2293,0.0,
604,122944,6592,0.0,
605,122945,2501,0.0,
606,122946,7806,0.0,
607,122947,17374,0.0,
608,122948,3721,0.0,
609,122949,9816,0.0,
610,122950,306,0.0,
611,122961,3054,0.0,
612,122962,3634,0.0,
613,122963,1190,0.0,
614,122964,25207,0.0,
615,122965,3358,0.0,
616,122966,6034,0.0,
617,122967,2557,0.0,
618,122968,27002,0.0,
619,122969,14397,0.0,
620,122970,33383,0.0,
621,122981,643,0.0,
622,122982,22493,0.0,
623,122983,1336,0.0,
624,122984,2966,0.0,
625,122985,6665,0.0,
626,122986,4664,0.0,
627,122987,4784,0.0,
628,122988,2411,0.0,
629,122989,3747,0.0,
630,122990,28675,0.0,
631,123010,21695,4.54673345242777E-6,
632,123021,399,8.430875104443575E-4,
633,123022,5200,2.3377877148773225E-5,
634,123023,1477,8.080372270613483E-4,
635,123024,11268,2.3250355414973517E-6,
636,123025,1247,2.276476616470913E-6,
637,123026,4294,1.7971386555680217E-5,
638,123027,6707,2.6402490521624887E-5,
639,123028,4012,5.267175844972835E-6,
640,123029,3533,7.105408333774757E-5,
641,123030,1242,2.9826175422924022E-5,
642,123040,35384,2.469491650793357E-4,
643,123050,20914,6.21402220871987E-7,
644,123061,22208,3.6616489838433544E-5,
645,123062,53679,7.394842160011138E-4,
646,123063,11792,0.001255496110542099,
647,123064,10011,6.248020579165488E-4,
648,123065,955,0.0011634403162268,
649,123066,9836,5.611322822891455E-5,
650,123067,5567,4.168279625945194E-5,
651,123068,5624,3.7592842388647446E-7,
652,123069,7650,9.621350514311467E-6,
653,123070,30938,3.26566945468926E-5,
654,123080,25327,1.5083973339839415E-5,
655,123090,4029,1.599616073112096E-4,
656,124100,3418,0.0020093509187358513,
657,124200,6405,0.0,
658,124201,20935,1.7621890634408078E-5,
659,124202,8961,0.0,
660,124203,10671,0.0,
661,124204,6190,0.0,
662,124205,3410,0.0,
663,124206,8813,0.0,
664,124207,4841,0.0,
665,124208,6792,9.941789626087641E-7,
666,124209,4608,0.0,
667,124300,3108,0.005674011542999177,
668,124401,3387,1.5115753524632853E-4,
669,124402,11632,2.328459903240781E-5,
670,124403,1947,3.843619895202364E-5,
671,124404,17489,0.003396314166066633,
672,124405,15787,0.002470663363371554,
673,124406,9181,0.0013598474953480082,
674,124407,15634,4.1735842602720597E-4,
675,124408,7792,0.002795722510549132,
676,124409,21469,0.0017150731416848606,
677,124501,7251,2.0987552438190174E-4,
678,124502,18742,5.019400192726127E-5,
679,124503,9817,1.3785702584716676E-4,
680,124504,10116,1.4177963595249775E-5,
681,124505,8244,4.0578094864530734E-4,
682,124506,17495,0.002160244934772244,
683,124507,1655,6.9563442429298E-5,
684,124508,19929,3.172810946597134E-5,
685,124509,3805,0.0017756604374134636,
686,124600,36293,5.075562782178077E-5,
687,124700,3227,6.493678697395318E-4,
688,124800,24464,0.0,
689,124910,814,6.886057048744197E-6,
690,124920,20398,4.68425372090007E-4,
691,124931,4528,4.34032825382933E-5,
692,124932,12529,1.0501312025021883E-6,
693,124933,6339,3.7931520891305257E-4,
694,124934,6158,6.568527004242112E-4,
695,124935,455,6.096018148145317E-4,
696,124936,10652,6.843041559035517E-4,
697,124937,5088,2.1682706758022367E-7,
698,124938,2932,4.290408267441434E-6,
699,124939,1244,2.202557375430183E-5,
700,124940,14766,1.286345596249198E-6,
701,124950,5280,9.383813675567969E-5,
702,124960,22318,1.0725635878901552E-5,
703,124970,1182,2.0545915568268388E-4,
704,124980,17130,4.093218680833396E-4,
705,124990,38051,0.0020223469935485507,
706,125100,1001,2.4875430445610986E-4,
707,125201,4222,0.0021165155231383202,
708,125202,5277,8.751784761328784E-4,
709,125203,1353,7.10014861611989E-4,
710,125204,4991,4.90161836703579E-6,
711,125205,5767,2.1737270142501846E-4,
712,125206,9043,0.001355437850656249,
713,125207,1457,5.349994469496162E-4,
714,125208,13520,0.0015625642431791318,
715,125209,14535,5.730360857521244E-4,
716,125300,13431,0.0020547568840245086,
717,125401,1099,3.206584019893038E-4,
718,125402,946,0.0,
719,125403,174,0.0,
720,125404,15472,5.774733825379201E-4,
721,125405,1666,0.005026332151649647,
722,125406,1092,3.491599663632627E-6,
723,125407,2852,8.329455687504365E-4,
724,125408,11142,2.1820816343987934E-4,
725,125409,5118,4.411488171341768E-5,
726,125510,39354,1.6620005575047444E-4,
727,125520,38719,0.0013604904801559124,
728,125531,5811,5.035014885394406E-5,
729,125532,5982,7.103674917020625E-4,
730,125533,12861,7.611153047945166E-4,
731,125534,9070,0.0013877787588847492,
732,125535,8126,1.1132645261595296E-5,
733,125536,26970,3.6567842074954786E-4,
734,125537,7597,3.8685301892754644E-5,
735,125538,8345,4.47478913857353E-4,
736,125539,3625,0.0,
737,125540,28185,4.621202668927632E-4,
738,125550,11094,2.5309546308840736E-4,
739,125561,4720,7.128633649025975E-4,
740,125562,4613,6.027544880584775E-4,
741,125563,2050,2.8995640910231996E-4,
742,125564,3862,0.0012712970914769417,
743,125565,4192,0.0032337138550786325,
744,125566,6509,5.448707470175972E-4,
745,125567,5771,0.0016252399864874496,
746,125568,6092,7.88573571430828E-4,
747,125569,3866,8.513019307043497E-4,
748,125570,7460,2.5186980394388314E-4,
749,125580,29518,0.001136369671173807,
750,125590,3542,5.939959418842742E-4,
751,125601,1659,0.002879498301565932,
752,125602,5655,2.8665418985673906E-4,
753,125603,8435,1.1840046683205327E-4,
754,125604,1875,1.0828177929294242E-4,
755,125605,2118,3.637716996259677E-4,
756,125606,14253,3.422614578034287E-5,
757,125607,8709,2.9360727290935826E-5,
758,125608,1909,6.635778553492955E-5,
759,125609,3590,6.262757746526719E-4,
760,125700,10009,4.6730122082279846E-4,
761,125801,2344,6.282721476095595E-4,
762,125802,18548,3.9696331552417706E-4,
763,125803,879,8.168018384595599E-5,
764,125804,25626,1.4974798895289168E-4,
765,125805,3630,0.0023891896080086164,
766,125806,2569,0.0017034269164113247,
767,125807,3379,0.00174549764435203,
768,125808,1554,3.167847236620136E-4,
769,125809,4237,8.919722398653922E-5,
770,125900,21988,0.001222714394464983,
771,126000,14216,0.0,
772,126010,17609,5.043280148083853E-4,
773,126020,10837,6.948290692509488E-4,
774,126030,7258,0.0012857366503540022,
775,126041,933,0.0039605683165912335,
776,126042,23196,2.58620586281133E-5,
777,126043,13881,8.599326234528848E-4,
778,126044,5354,5.919925093717632E-5,
779,126045,1345,9.77814059027816E-5,
780,126046,8867,9.107083894129238E-5,
781,126047,494,6.859630113185725E-5,
782,126048,4234,2.5923373354330855E-4,
783,126049,5274,5.186696953025845E-5,
784,126050,3970,3.467681358278288E-5,
785,126060,6410,0.0,
786,126070,6557,0.0,
787,126080,13661,1.1480720675747759E-6,
788,126090,7863,2.247095580426249E-7,
789,127100,6765,2.6707388659264874E-5,
790,127200,5107,0.0,
791,127201,317,0.0,
792,127202,23935,0.0,
793,127203,8339,0.0,
794,127204,13276,8.127938253489961E-7,
795,127205,18852,0.0,
796,127206,6514,0.0,
797,127207,624,0.0,
798,127208,15023,0.0,
799,127209,20663,7.60593134803333E-5,
800,127300,12402,0.0,
801,127301,1398,0.0,
802,127302,6859,0.0,
803,127303,12588,4.6830855650198966E-5,
804,127304,16009,4.933146441713469E-6,
805,127305,2474,3.226966603487265E-5,
806,127306,8525,0.0,
807,127307,17408,2.2301770115117204E-5,
808,127308,6088,0.0,
809,127309,7623,6.61529323918833E-5,
810,127400,33840,8.378043363349238E-8,
811,127410,26930,3.757917261794528E-7,
812,127420,7055,0.0,
813,127421,3722,0.0,
814,127422,1590,0.0,
815,127423,2244,0.0,
816,127424,1519,0.0,
817,127425,3927,0.0,
