system:index,PfafIDLivWN_monthY2014M04,countLivWN_monthY2014M04,meanLivWN_monthY2014M04,.geo
119,114229,9213,2.983751323609107E-6,
120,114230,2510,1.2135253394778842E-6,
121,114240,9987,2.3891294375969927E-6,
122,114250,4469,2.5592743065350673E-6,
123,114260,6798,4.568784654340403E-6,
124,114270,14977,1.1271069662891237E-6,
125,114281,1050,1.0610610981637698E-7,
126,114282,6319,3.5413590019257595E-6,
127,114283,60,8.701702283732533E-8,
128,114284,14492,2.2830251893790574E-7,
129,114285,1297,9.416817417038573E-8,
130,114286,6726,3.119584425424092E-6,
131,114287,4228,1.992284572084378E-6,
132,114288,2619,1.927884213526846E-6,
133,114289,5390,4.053657452989316E-6,
134,114290,26586,4.1773078475796534E-6,
135,114300,722,9.803831919555964E-7,
136,114410,3376,1.1482002038635612E-6,
137,114411,11647,1.6511086936207621E-6,
138,114412,3525,1.456933479073274E-6,
139,114413,15127,1.4530406664022143E-6,
140,114414,3267,1.1172277453447784E-6,
141,114415,1,1.4041201568786007E-6,
142,114416,4264,1.107990331455964E-6,
143,114417,542,1.2722278447620525E-6,
144,114418,12522,1.0499084017274581E-6,
145,114419,3385,1.1320697067091232E-6,
146,114420,17640,5.70038379806656E-7,
147,114430,12313,2.8824220965541277E-7,
148,114441,1660,2.623819764167057E-6,
149,114442,3796,1.009356403720445E-6,
150,114443,23070,1.985648186386443E-6,
151,114444,3586,3.795140747925711E-6,
152,114445,6066,3.3004712759489938E-6,
153,114446,8489,3.0522282458703908E-6,
154,114447,2883,4.639480770260656E-6,
155,114448,12265,6.699960029940029E-6,
156,114449,8665,1.2144266160648484E-5,
157,114450,473,5.2372279850067566E-6,
158,114460,29132,4.504048352703231E-6,
159,114470,26976,2.690892132126199E-6,
160,114480,17674,7.248390406215847E-6,
161,114490,22455,2.138415723769287E-5,
162,114500,27914,1.409564466755398E-6,
163,114601,5823,1.1184417303242691E-6,
164,114602,10662,1.66659201645807E-6,
165,114603,506,1.3406583495539495E-6,
166,114604,6933,8.922504352849076E-7,
167,114605,4090,1.167902495119512E-6,
168,114606,5583,1.201352570591337E-6,
169,114607,21267,1.1512557773968585E-6,
170,114608,3869,1.2447287601770736E-6,
171,114609,2978,1.2927409360403537E-6,
172,114701,4745,1.953519831706322E-6,
173,114702,5013,2.2609596308091485E-6,
174,114703,5019,1.7068642963169373E-6,
175,114704,8359,9.88373956488833E-7,
176,114705,9685,1.1179292263765092E-6,
177,114706,1442,3.9245607107206365E-7,
178,114707,446,4.994135343560738E-7,
179,114708,1479,5.646040566556944E-7,
180,114709,13,5.3764455057758124E-15,
181,114801,5712,2.7020987946508895E-11,
182,114802,3134,2.4599684874929323E-14,
183,114803,856,2.525387001420113E-14,
184,114804,3306,3.7551213619524444E-14,
185,114805,5341,2.2343953406953866E-14,
186,114806,4465,1.9194587447176147E-14,
187,114807,8853,1.9924602177963843E-14,
188,114808,9325,5.915827123619355E-6,
189,114809,12520,2.672241273377556E-6,
190,114910,24602,5.738180221606002E-8,
191,114920,13186,2.831625695913025E-14,
192,114931,367,1.8089905783967465E-14,
193,114932,6668,2.7356837553575575E-14,
194,114933,3381,2.863358226597579E-14,
195,114934,4835,2.6600465479783372E-14,
196,114935,10129,1.5572718126188538E-7,
197,114936,1413,3.0048230870678736E-5,
198,114937,2005,2.3504204308669538E-5,
199,114938,7122,8.42620529027918E-6,
200,114939,3723,1.1211818443779515E-7,
201,114940,17917,3.2264404466943062E-6,
202,114950,8839,8.116278984882176E-6,
203,114960,17499,1.81249715976043E-5,
204,114970,3830,7.355479991270679E-6,
205,114980,12419,2.2780278569936475E-5,
206,114990,32085,3.083071988445998E-5,
207,115101,71040,7.971738458879156E-6,
208,115102,2813,4.222935923944085E-6,
209,115103,1057,8.30899979236557E-6,
210,115201,4944,3.317388972081195E-6,
211,115202,7332,2.454849949454739E-6,
212,115203,9279,2.209628043185271E-6,
213,115204,4711,3.612511334343408E-6,
214,115205,18925,4.134086664348516E-6,
215,115206,1020,1.342184051263808E-6,
216,115207,6669,2.8330054580150686E-6,
217,115208,4606,2.848996920057914E-6,
218,115209,6567,5.110451713626941E-6,
219,115300,31550,7.4071347912096545E-6,
220,115410,59,4.7872253011534866E-8,
221,115421,2746,1.1695617544812623E-7,
222,115422,5910,3.9687375980791756E-7,
223,115423,190,1.5486327637654518E-8,
224,115424,27002,3.7222978937199054E-6,
225,115425,317,1.82682013800154E-7,
226,115426,4129,1.8787196777808398E-7,
227,115427,2339,1.0763541157763956E-6,
228,115428,1980,4.3101876549395364E-7,
229,115429,11579,7.412897604935697E-6,
230,115430,18309,6.819373911649171E-7,
231,115440,14238,1.025979629325813E-5,
232,115451,34,2.0679970334462947E-9,
233,115452,3041,6.092185886239512E-6,
234,115453,6141,1.1673508833080603E-5,
235,115454,5229,1.1783396238458362E-5,
236,115455,8528,1.3651991957884232E-6,
237,115456,4944,9.594974641297426E-6,
238,115457,740,3.0277757852990316E-6,
239,115458,4129,1.4883576447904374E-5,
240,115459,17083,3.376140068942598E-5,
241,115460,8270,2.880578468581643E-5,
242,115470,9268,4.723413659077549E-5,
243,115480,12405,3.587053994344348E-5,
244,115490,6089,4.1710252041179E-5,
245,115501,6,1.8253590836215787E-6,
246,115502,8893,3.69513551322635E-6,
247,115503,750,4.575341194004071E-6,
248,115504,2436,6.235882546526583E-6,
249,115505,2096,4.127523678987018E-6,
250,115506,7486,7.385577267140336E-7,
251,115507,574,2.4806148253828897E-6,
252,115508,7481,1.4455863491739305E-6,
253,115509,7552,8.186669336998403E-7,
254,115601,269,4.013378079211427E-7,
255,115602,21806,1.6059377500054175E-5,
256,115603,1991,1.915818036534719E-5,
257,115604,2276,2.286146256252442E-5,
258,115605,19149,4.206815073542443E-5,
259,115606,1710,7.119415358862756E-5,
260,115607,4877,5.8923172603835336E-5,
261,115608,12255,3.9109433427985595E-5,
262,115711,18,0.0,
263,115712,7528,8.433325959909018E-8,
264,115713,7,0.0,
265,115714,25076,8.576464300696081E-7,
266,115715,13882,4.073514676089961E-6,
267,115716,6926,1.3145878007209931E-5,
268,115717,32235,1.3513495513928918E-5,
269,115718,4428,2.0191652033300674E-5,
270,115719,27564,3.854176194578936E-5,
271,115720,175,4.1110996045920735E-5,
272,115730,15209,6.2624244851042445E-6,
273,115740,4470,8.106161053443225E-7,
274,115750,4443,2.0320227837064849E-7,
275,115801,15355,9.608677523975315E-6,
276,115802,8564,7.462009723899861E-7,
277,115803,22718,2.5114676188398197E-6,
278,115804,1554,2.622100154369664E-7,
279,115805,2794,1.1371815351635187E-5,
280,115806,5497,6.640639679129938E-9,
281,115807,2697,7.075055212514372E-10,
282,115808,8272,3.846583561794217E-8,
283,115809,7022,2.365866673617879E-8,
284,115900,20078,7.014953251018229E-8,
285,116001,3505,1.1844301886264358E-6,
286,116002,38883,1.3934060798686778E-6,
287,116003,3319,5.299217449325129E-7,
288,116004,21261,7.354792984745252E-7,
289,116005,3515,6.11305981682315E-8,
290,116006,4365,1.2528618859352504E-6,
291,116007,6990,2.2952758614073393E-6,
292,116008,3767,2.5898491762951023E-6,
293,116009,7974,2.0160859762165978E-6,
294,117000,10611,1.3577035337792176E-7,
295,117100,200,1.470552906610206E-6,
296,117101,327,7.437538063214977E-7,
297,117102,12545,3.0002717837812123E-6,
298,117103,154,2.9674907621644135E-6,
299,117104,13065,2.495432806424743E-6,
300,117105,9005,1.471082684924045E-6,
301,117106,6687,6.224235451796891E-7,
302,117107,528,1.3826154149741746E-6,
303,117108,11426,6.042443878230499E-7,
304,117109,3709,1.5079969902771355E-6,
305,117201,2410,1.6119803732097877E-6,
306,117202,9093,1.2677369587685168E-6,
307,117203,5632,6.14787804999885E-7,
308,117204,15089,1.9310400762322225E-6,
309,117205,7273,5.201702407183758E-7,
310,117206,15598,2.12080751905579E-6,
311,117207,2233,5.045588270012581E-7,
312,117208,6528,6.00862627127127E-6,
313,117209,47115,5.403633846433459E-6,
314,117300,3443,8.550363613790635E-7,
315,117310,1731,2.7154005031994543E-6,
316,117320,9733,3.4375352767616022E-6,
317,117321,35,2.710440812608049E-6,
318,117322,3445,2.5902277583539576E-6,
319,117323,4536,1.4813259889445692E-6,
320,117324,8445,2.6107309243612983E-6,
321,117325,4901,2.9323979656056114E-6,
322,117326,10718,4.405290777098398E-6,
323,117327,860,5.04259142287804E-6,
324,117328,3379,7.385540699682203E-6,
325,117329,8495,8.499009936670316E-6,
326,117331,962,2.2574190207402934E-6,
327,117332,8998,3.854624227419083E-6,
328,117333,1609,4.509036035188904E-6,
329,117334,4584,3.830447423704289E-6,
330,117335,130,8.386573827132776E-7,
331,117336,5124,2.8512929607662756E-6,
332,117337,3766,2.988335326290567E-6,
333,117338,7822,2.415782004308344E-6,
334,117339,4481,1.8364118698069368E-6,
335,117340,3629,3.931490119630032E-6,
336,117341,3562,1.6860749421574598E-6,
337,117342,1453,1.92195030658944E-6,
338,117343,225,3.626966069882133E-6,
339,117344,24075,3.0957070344780363E-6,
340,117345,1996,1.960554042641967E-6,
341,117346,2560,6.08457117416884E-6,
342,117347,7977,5.065622969383998E-6,
343,117348,6817,5.482573206181237E-6,
344,117349,7746,5.563819572391265E-6,
345,117350,9106,1.133087028160209E-6,
346,117360,1417,3.889787308158377E-6,
347,117361,8261,8.221927826054719E-7,
348,117362,4616,1.920716061020706E-6,
349,117363,1954,8.953501538225003E-7,
350,117364,3249,2.242241951532289E-6,
351,117365,5139,1.3314964985050223E-6,
352,117366,3863,6.339675099902541E-7,
353,117367,10234,4.408386485457965E-6,
354,117368,3636,7.0753857135151834E-6,
355,117369,8350,6.365269834005333E-6,
356,117370,289,7.277962029408838E-7,
357,117380,20668,7.281541365854618E-7,
358,117390,8986,8.644988638994809E-7,
359,117400,31535,5.8764681656776755E-6,
360,117410,6659,2.8535206691517397E-7,
361,117420,9684,5.59956041387667E-8,
362,117430,6244,9.596946525531022E-8,
363,117441,7455,0.0,
364,117442,30064,1.5359959363022222E-7,
365,117443,1483,0.0,
366,117444,4685,2.407244650457406E-7,
367,117445,6049,9.837374168135617E-8,
368,117446,6873,4.666584158362284E-7,
369,117447,7098,4.3582700708300653E-7,
370,117448,11424,1.6436021075591596E-6,
371,117449,10133,9.08504212088552E-7,
372,117450,23656,2.7754364741914253E-6,
373,117460,32576,2.169391131646065E-6,
374,117470,3648,1.5625716861612476E-6,
375,117480,6353,2.958038160026539E-6,
376,117490,34383,2.2221855567075882E-6,
377,117501,4101,2.165487581616237E-7,
378,117502,19773,2.6585099993231543E-8,
379,117503,131,1.8486523973659905E-8,
380,117504,4880,5.064274892585457E-8,
381,117505,1891,7.306566932114809E-8,
382,117506,20274,3.856516026750127E-8,
383,117507,1796,4.4290529590263546E-8,
384,117508,7144,1.7605055611856613E-7,
385,117509,6695,2.2944129583903596E-7,
386,117610,21194,1.4959117516606246E-7,
387,117621,20963,1.6507472947340986E-9,
388,117622,7510,1.6188935224491078E-9,
389,117623,6148,2.6965962193762043E-10,
390,117624,5529,1.5082219853440338E-9,
391,117625,3107,7.610295651255733E-10,
392,117626,5092,3.338389661791269E-9,
393,117627,2338,2.08487216129132E-9,
394,117628,4803,5.046075252572866E-9,
395,117629,17441,2.6601525256698142E-8,
396,117630,7944,1.3979253363700069E-7,
397,117640,12237,4.0756584196779257E-7,
398,117650,27139,7.330789640816525E-8,
399,117660,11080,5.283051722507914E-9,
400,117670,16159,1.2906123262019905E-7,
401,117680,7373,2.947754128571188E-7,
402,117690,8974,4.912313372397445E-9,
403,117701,4237,2.259679640864226E-9,
404,117702,3062,5.38410201120236E-9,
405,117703,3098,1.049015333751416E-8,
406,117704,29472,3.916154125951775E-9,
407,117705,3488,5.465146292684123E-9,
408,117706,12305,5.8599694043498635E-9,
409,117707,5022,1.3738332383682837E-8,
410,117708,6600,6.045297303653433E-9,
411,117709,6,2.153083700480159E-9,
412,117801,19386,5.371789528052028E-9,
413,117802,8138,6.525621307216833E-9,
414,117803,4481,1.8057503788964287E-9,
415,117804,4823,1.173255591758265E-9,
416,117805,9139,3.3968009213501098E-9,
417,117806,4243,3.4030466806872265E-9,
418,117807,14182,6.298077830514445E-9,
419,117808,4009,6.545431205318992E-9,
420,117809,5404,6.602242265027144E-9,
421,117911,4254,7.795145598604314E-9,
422,117912,11369,7.1030988484217155E-9,
423,117913,4828,2.7073342940588557E-8,
424,117914,9748,1.7516747268451035E-8,
425,117915,2892,8.432953951658728E-9,
426,117916,4522,1.1085932848829118E-8,
427,117917,881,7.349963094221127E-9,
428,117918,3489,1.8487924236201443E-8,
429,117919,3366,6.415107341028366E-8,
430,117920,12385,2.4849058402586202E-8,
431,117930,3842,1.6994945803312134E-8,
432,117940,17976,7.69601089189151E-9,
433,117950,35035,5.949251354167818E-9,
434,117960,27987,5.730735812426536E-9,
435,117970,4764,2.0391397078389195E-8,
436,117980,23322,8.0575807771364E-9,
437,117990,502,3.528763902354872E-8,
438,121000,5402,2.223818229058297E-8,
439,122100,13683,5.611062496575233E-9,
440,122211,6406,2.5684030609315735E-8,
441,122212,1855,4.9394308001540546E-9,
442,122213,3138,4.081028258198204E-8,
443,122214,5851,1.400042808673845E-7,
444,122215,3894,1.294724860054541E-7,
445,122216,2115,1.1804105971218015E-7,
446,122217,20739,1.257264425933594E-7,
447,122218,7387,7.972599672649718E-8,
448,122219,381,1.8451103882033216E-8,
449,122220,10173,1.1566546952924366E-7,
450,122230,15251,1.6246682176964215E-8,
451,122240,13981,9.29573811973128E-8,
452,122250,4175,3.928549319095616E-9,
453,122260,9898,9.390192303582259E-8,
454,122270,25323,9.848127978913115E-8,
455,122281,58,4.886618383728257E-9,
456,122282,18679,8.005385915490741E-7,
457,122283,8866,1.482456334881246E-7,
458,122284,3054,1.083525867544884E-7,
459,122285,1410,9.311092612632404E-7,
460,122286,2459,1.4823817994297845E-7,
461,122287,2283,7.8475363377144E-7,
462,122288,5474,2.043799003924334E-6,
463,122289,4972,1.5020852917650218E-6,
464,122290,14591,3.3041382820568344E-7,
465,122310,31891,1.9466303825470507E-8,
466,122321,1222,1.0757038608464144E-7,
467,122322,23462,7.540435029898267E-7,
468,122323,1012,1.305597993123244E-7,
469,122324,26869,9.317344792232865E-7,
470,122325,566,1.1732463035283926E-7,
471,122326,979,6.92723944927165E-8,
472,122327,743,3.093424819181509E-7,
473,122328,2014,4.221651016424041E-8,
474,122329,9878,7.26857773918518E-7,
475,122330,1421,1.2715548719137965E-7,
476,122340,19786,6.659847401996398E-8,
477,122350,11368,1.0275534985696586E-7,
478,122360,35190,3.855027429322292E-8,
479,122371,6512,1.767186096818998E-8,
480,122372,2747,2.638027347790326E-8,
481,122373,5796,9.278904680773677E-9,
482,122374,6294,8.01537351294629E-9,
483,122375,2608,8.713975447610594E-9,
484,122376,11494,3.994101129303546E-7,
485,122377,3260,1.1104371970092293E-8,
486,122378,2622,4.840780170687383E-9,
487,122379,170,5.106581511509089E-9,
488,122380,30585,5.524864355824291E-7,
489,122390,928,1.811573186405751E-8,
490,122410,9362,1.2303340502803316E-7,
491,122421,1196,1.699908456500754E-7,
492,122422,18009,1.3574746829777388E-7,
493,122423,7491,2.118110231712362E-7,
494,122424,10799,2.845310737576293E-7,
495,122425,914,2.0640356967913495E-7,
496,122426,4254,1.3221816160674344E-7,
497,122427,5533,1.729263546622194E-7,
498,122428,2222,5.5257663918194745E-8,
499,122429,3051,6.084866596436438E-8,
500,122430,27772,7.632647739033348E-8,
501,122440,12555,1.4367226742232913E-7,
502,122450,18864,3.9434156062955E-8,
503,122460,7469,1.8334553551223577E-9,
504,122470,3244,3.2086059931122596E-8,
505,122480,5516,1.8097265237612413E-7,
506,122491,6706,2.3516772647496673E-8,
507,122492,3053,4.966299125122309E-9,
508,122493,1532,1.539499987701918E-8,
509,122494,2788,1.6682802589358485E-7,
510,122495,5977,8.330997458379982E-8,
511,122496,5303,1.2104601707131802E-7,
512,122497,1273,7.52272845162683E-8,
513,122498,3034,1.1919767472114286E-8,
514,122499,10962,3.8707231650889016E-8,
515,122500,23063,2.2405849848163592E-7,
516,122611,9237,2.799526891696426E-7,
517,122612,5371,4.3040478888213753E-7,
518,122613,192,3.9730200429998964E-7,
519,122614,4748,2.93542575812185E-7,
520,122615,4622,3.092291264777944E-7,
521,122616,10095,3.919566134869847E-7,
522,122617,15119,1.8319090608826072E-7,
523,122618,8593,1.7934956998657318E-7,
524,122619,19409,3.528464930780248E-8,
525,122620,12619,1.250858377912415E-9,
526,122630,2524,1.1205637797899194E-8,
527,122640,29501,3.742045189072955E-9,
528,122650,5639,4.939005390250701E-8,
529,122660,16242,1.8453141477878384E-7,
530,122670,3328,1.7001056425430974E-7,
531,122680,11281,1.0056903751687428E-7,
532,122690,29803,6.676746463093448E-8,
533,122710,5407,1.9554449630562144E-7,
534,122722,5618,3.671216376811621E-7,
535,122723,11478,4.4951406851960515E-7,
536,122724,14659,6.813861923527685E-7,
537,122725,8871,4.5172557221023846E-7,
538,122726,3932,6.666471710265311E-7,
539,122727,1890,5.730772710492312E-7,
540,122728,7726,6.757409908997186E-7,
541,122729,8395,7.028405441716714E-7,
542,122730,4711,1.609612718619193E-7,
543,122740,8391,5.074869975123683E-7,
544,122750,4912,1.5977710029788884E-7,
545,122760,12525,4.5047844124126156E-7,
546,122770,24193,2.54608919620226E-7,
547,122781,503,3.8832300046264273E-7,
548,122782,2807,1.1883047335667587E-7,
549,122783,2653,1.0781223287786706E-7,
550,122784,25385,5.051710515360901E-7,
551,122785,1998,4.808235928184184E-7,
552,122786,1849,6.481170676557905E-7,
553,122787,5021,8.075921564156008E-7,
554,122788,7791,3.832671155643397E-7,
555,122789,5635,4.6194087977793897E-7,
556,122790,26804,2.38884147089053E-7,
557,122810,16351,1.1484559088549948E-7,
558,122820,26020,6.376216311801556E-8,
559,122830,15823,3.674306018117491E-8,
560,122841,427,0.0,
561,122842,3197,1.431286946558935E-8,
562,122843,2941,4.987645814601607E-9,
563,122844,5885,2.7189357667017757E-8,
564,122845,151,6.064592366028E-9,
565,122846,18775,4.6626074871301587E-8,
566,122847,2010,7.829495975004959E-9,
567,122848,6351,3.447903759202186E-8,
568,122849,6829,1.6961594790594073E-8,
569,122851,10,0.0,
570,122852,5277,6.020902678990413E-8,
571,122853,162,4.4218176492939E-10,
572,122854,5104,1.5204099473368957E-7,
573,122855,11928,6.553391714775587E-8,
574,122856,6580,8.227757432235366E-9,
575,122857,2106,8.727734575515141E-9,
576,122858,6842,3.2765177250177243E-9,
577,122859,830,4.546290514300055E-9,
578,122860,9486,1.7629293518807815E-9,
579,122870,11735,3.376898105455198E-9,
580,122880,12156,6.352973426897085E-9,
581,122890,11676,3.6687562935795954E-9,
582,122911,7164,2.810562334807024E-7,
583,122912,18732,1.4866756974687934E-7,
584,122913,17705,1.120051064751142E-7,
585,122914,9276,9.378514388279789E-8,
586,122915,11505,8.864606275180774E-8,
587,122916,10313,1.1480339283350152E-7,
588,122917,400,8.777884017756653E-8,
589,122918,13061,1.1339462474788515E-7,
590,122919,11179,1.3616261594519282E-7,
591,122921,609,1.0624124064560604E-7,
592,122922,9754,1.4840188372583059E-7,
593,122923,614,1.4062079658868528E-7,
594,122924,15537,6.571675940289039E-8,
595,122925,2123,7.141751559413777E-8,
596,122926,5763,9.120308948708071E-9,
597,122927,501,9.314987033771396E-8,
598,122928,6274,4.597071950265724E-9,
599,122929,9474,2.2744152436145563E-9,
600,122930,30101,8.553590822271347E-8,
601,122941,75,1.1027793035035175E-7,
602,122942,6053,7.89583452680134E-8,
603,122943,2293,1.258311082649025E-7,
604,122944,6592,2.340658818758348E-8,
605,122945,2501,3.889750137526773E-8,
606,122946,7806,2.0097760622117696E-9,
607,122947,17374,6.8451060225873E-9,
608,122948,3721,1.2242212065097716E-8,
609,122949,9816,2.1647272074258898E-8,
610,122950,306,1.1173540012594518E-7,
611,122961,3054,2.810503038773607E-8,
612,122962,3634,2.162294519148232E-8,
613,122963,1190,4.350891609491769E-8,
614,122964,25207,1.5047934760564164E-8,
615,122965,3358,1.4428420618408071E-8,
616,122966,6034,1.8599296010529452E-8,
617,122967,2557,1.1086825603044937E-8,
618,122968,27002,6.719562956904027E-9,
619,122969,14397,4.563920424106587E-9,
620,122970,33383,1.7258653891327315E-8,
621,122981,643,5.965824444315212E-10,
622,122982,22493,1.0861464488444358E-9,
623,122983,1336,6.89068057354932E-10,
624,122984,2966,3.3474717740354236E-10,
625,122985,6665,1.6655191274772672E-9,
626,122986,4664,5.459284554756371E-9,
627,122987,4784,4.173884977586811E-9,
628,122988,2411,3.7931024700087504E-9,
629,122989,3747,9.067006252292553E-9,
630,122990,28675,8.063769501869515E-9,
631,123010,21695,6.082129806226656E-9,
632,123021,399,3.314783772651008E-8,
633,123022,5200,3.794960226873967E-8,
634,123023,1477,2.8139944119128273E-8,
635,123024,11268,5.2854917394989606E-9,
636,123025,1247,2.1103581056503206E-8,
637,123026,4294,5.951016167917849E-9,
638,123027,6707,2.8840870409730316E-8,
639,123028,4012,2.9757204389246105E-7,
640,123029,3533,2.5540462473659412E-8,
641,123030,1242,2.494662368327757E-8,
642,123040,35384,1.5318436461447936E-7,
643,123050,20914,1.9980535696698915E-8,
644,123061,22208,2.6261068037401744E-8,
645,123062,53679,9.977819545564407E-7,
646,123063,11792,5.224543113309363E-7,
647,123064,10011,1.4214436429197691E-6,
648,123065,955,5.461927792665889E-7,
649,123066,9836,1.153917750090824E-6,
650,123067,5567,8.658078385190913E-7,
651,123068,5624,5.131635645996169E-7,
652,123069,7650,8.712620864195307E-7,
653,123070,30938,3.45762910804571E-8,
654,123080,25327,5.28598675511228E-8,
655,123090,4029,1.4545807195864187E-7,
656,124100,3418,2.1591594628015888E-7,
657,124200,6405,2.4194552702582746E-8,
658,124201,20935,5.947168376370534E-8,
659,124202,8961,1.1550944843311122E-8,
660,124203,10671,1.3491361572554621E-8,
661,124204,6190,1.6120026487102026E-8,
662,124205,3410,5.003320620875087E-9,
663,124206,8813,9.273242700315574E-9,
664,124207,4841,2.732995014725559E-9,
665,124208,6792,2.6892237544497077E-8,
666,124209,4608,2.5177050389481496E-8,
667,124300,3108,1.74001581641071E-7,
668,124401,3387,5.201314312266768E-8,
669,124402,11632,4.441231154701142E-7,
670,124403,1947,1.5091912934385935E-7,
671,124404,17489,2.093701014263583E-6,
672,124405,15787,5.319199981587989E-7,
673,124406,9181,1.6219763414620494E-6,
674,124407,15634,1.7435428795522802E-6,
675,124408,7792,1.2325818984232592E-6,
676,124409,21469,2.9016513706710497E-6,
677,124501,7251,5.115116283566795E-8,
678,124502,18742,4.67143494845025E-7,
679,124503,9817,1.1788801308139972E-6,
680,124504,10116,4.313716299931783E-7,
681,124505,8244,8.364746439307883E-7,
682,124506,17495,1.5766024721317693E-6,
683,124507,1655,2.335265036139763E-7,
684,124508,19929,6.404542743041257E-7,
685,124509,3805,5.276984979905106E-7,
