system:index,PfafIDIrrWW_monthY2014M04,countIrrWW_monthY2014M04,meanIrrWW_monthY2014M04,.geo
105,112909,20422,6.251483306351485E-5,
106,113000,4675,0.0,
107,114001,54761,0.0,
108,114002,2390,0.0,
109,114100,1656,5.10382604693519E-4,
110,114210,16802,2.955878769261618E-5,
111,114221,2409,7.971304333000215E-7,
112,114222,5839,0.0,
113,114223,174,0.0,
114,114224,77580,5.1348733108541265E-6,
115,114225,2250,0.0,
116,114226,17050,6.966699176060848E-6,
117,114227,24212,2.689010103484513E-6,
118,114228,5771,0.0,
119,114229,9213,0.0,
120,114230,2510,0.0,
121,114240,9987,0.0,
122,114250,4469,0.0,
123,114260,6798,0.0,
124,114270,14977,6.134569246906943E-6,
125,114281,1050,5.555094390139161E-5,
126,114282,6319,0.0,
127,114283,60,0.0,
128,114284,14492,0.0,
129,114285,1297,0.0,
130,114286,6726,0.0,
131,114287,4228,0.0,
132,114288,2619,0.0,
133,114289,5390,0.0,
134,114290,26586,2.6380705484923737E-4,
135,114300,722,0.01000128694670881,
136,114410,3376,4.957370498313166E-7,
137,114411,11647,0.0018128866561690305,
138,114412,3525,0.0,
139,114413,15127,2.43154865767945E-5,
140,114414,3267,1.9976553779985923E-6,
141,114415,1,1.6317731019579833E-4,
142,114416,4264,0.0,
143,114417,542,1.323241109084746E-4,
144,114418,12522,3.6454828243793057E-7,
145,114419,3385,2.900513445714323E-5,
146,114420,17640,2.900264340614896E-7,
147,114430,12313,4.093304106208823E-5,
148,114441,1660,1.1364384622291341E-4,
149,114442,3796,1.2704563276110698E-5,
150,114443,23070,1.176696587563783E-5,
151,114444,3586,0.0,
152,114445,6066,0.0,
153,114446,8489,0.0,
154,114447,2883,0.0,
155,114448,12265,0.0,
156,114449,8665,0.0,
157,114450,473,1.5409893142863244E-5,
158,114460,29132,6.279310235467379E-5,
159,114470,26976,1.7373630995915442E-5,
160,114480,17674,1.7307227755246259E-6,
161,114490,22455,1.7576823147167152E-7,
162,114500,27914,8.033977733642616E-4,
163,114601,5823,0.0,
164,114602,10662,0.0010314705207663429,
165,114603,506,1.7518460878662962E-5,
166,114604,6933,0.0,
167,114605,4090,3.3863157763980404E-6,
168,114606,5583,1.6004318135742696E-5,
169,114607,21267,7.983843499536912E-6,
170,114608,3869,0.0,
171,114609,2978,0.0,
172,114701,4745,0.006520171119498066,
173,114702,5013,6.175669418687199E-4,
174,114703,5019,0.0028727875572410492,
175,114704,8359,9.676836120081856E-6,
176,114705,9685,1.2344499342578812E-4,
177,114706,1442,0.0,
178,114707,446,0.0,
179,114708,1479,0.0,
180,114709,13,0.0,
181,114801,5712,6.50314560262154E-6,
182,114802,3134,0.0,
183,114803,856,0.0,
184,114804,3306,1.19412367520704E-7,
185,114805,5341,0.0,
186,114806,4465,0.0,
187,114807,8853,0.0,
188,114808,9325,6.112153227061549E-7,
189,114809,12520,3.708213226294372E-6,
190,114910,24602,1.1872681589923868E-4,
191,114920,13186,7.597531432004403E-6,
192,114931,367,2.3070952516635702E-4,
193,114932,6668,2.879569500093419E-5,
194,114933,3381,0.0,
195,114934,4835,0.0,
196,114935,10129,1.7846975412300333E-5,
197,114936,1413,0.0,
198,114937,2005,0.0,
199,114938,7122,0.0,
200,114939,3723,0.0,
201,114940,17917,3.615384150580483E-6,
202,114950,8839,0.0,
203,114960,17499,2.627568065084907E-4,
204,114970,3830,0.0,
205,114980,12419,8.571637432380483E-7,
206,114990,32085,2.553589975783583E-4,
207,115101,71040,1.1472875592201291E-5,
208,115102,2813,2.256728832814313E-5,
209,115103,1057,0.0,
210,115201,4944,5.6406669228406015E-8,
211,115202,7332,2.3760509501104748E-5,
212,115203,9279,1.9943924503901231E-4,
213,115204,4711,0.0,
214,115205,18925,9.36222926908135E-6,
215,115206,1020,0.0,
216,115207,6669,4.466187515760284E-5,
217,115208,4606,3.0901683245169593E-7,
218,115209,6567,3.8059265916225464E-5,
219,115300,31550,1.525940313120771E-4,
220,115410,59,0.0,
221,115421,2746,0.0,
222,115422,5910,0.0,
223,115423,190,0.0,
224,115424,27002,6.214701936761524E-4,
225,115425,317,0.0,
226,115426,4129,5.208608882981575E-6,
227,115427,2339,0.0,
228,115428,1980,0.0,
229,115429,11579,1.2469806667538707E-4,
230,115430,18309,0.0,
231,115440,14238,0.0,
232,115451,34,0.0,
233,115452,3041,0.0,
234,115453,6141,3.333753903503474E-5,
235,115454,5229,3.851845804725781E-5,
236,115455,8528,1.547154431062028E-5,
237,115456,4944,0.0,
238,115457,740,0.0,
239,115458,4129,1.615993994160957E-5,
240,115459,17083,1.4024926981688434E-4,
241,115460,8270,7.281142262263478E-5,
242,115470,9268,1.0808023746635509E-4,
243,115480,12405,0.0,
244,115490,6089,0.0,
245,115501,6,0.0,
246,115502,8893,0.0,
247,115503,750,0.0,
248,115504,2436,0.0,
249,115505,2096,0.0,
250,115506,7486,0.0,
251,115507,574,0.0,
252,115508,7481,0.0,
253,115509,7552,0.0,
254,115601,269,0.0,
255,115602,21806,1.0169597859825947E-4,
256,115603,1991,2.555760624185384E-6,
257,115604,2276,3.9869165968267677E-4,
258,115605,19149,3.439945257871255E-4,
259,115606,1710,2.638352926357536E-4,
260,115607,4877,5.822737756288818E-5,
261,115608,12255,1.632322441860777E-4,
262,115711,18,0.0,
263,115712,7528,9.180336587688584E-7,
264,115713,7,0.0,
265,115714,25076,5.291206376610044E-5,
266,115715,13882,1.763475007213883E-4,
267,115716,6926,9.514385993800454E-4,
268,115717,32235,3.8862035990388014E-4,
269,115718,4428,2.462678052606456E-4,
270,115719,27564,5.674464547837493E-4,
271,115720,175,0.0,
272,115730,15209,3.310636814826401E-5,
273,115740,4470,0.0,
274,115750,4443,0.0,
275,115801,15355,3.6951037399372984E-4,
276,115802,8564,6.198237523780378E-5,
277,115803,22718,3.633370887809198E-5,
278,115804,1554,0.0,
279,115805,2794,0.0,
280,115806,5497,0.0,
281,115807,2697,0.0,
282,115808,8272,0.0,
283,115809,7022,0.0,
284,115900,20078,1.690352377470824E-6,
285,116001,3505,1.0542329277279893E-5,
286,116002,38883,9.097033600615152E-6,
287,116003,3319,1.1581180463307275E-5,
288,116004,21261,3.165460175582589E-5,
289,116005,3515,0.0,
290,116006,4365,0.0,
291,116007,6990,0.0,
292,116008,3767,0.0,
293,116009,7974,1.763679806018552E-6,
294,117000,10611,5.4040827303405704E-5,
295,117100,200,0.0,
296,117101,327,0.0,
297,117102,12545,1.1742806538025626E-5,
298,117103,154,0.0,
299,117104,13065,0.0,
300,117105,9005,0.0,
301,117106,6687,7.060004912881891E-5,
302,117107,528,0.0,
303,117108,11426,2.088815004896619E-5,
304,117109,3709,0.0,
305,117201,2410,2.1531956832444705E-5,
306,117202,9093,0.0,
307,117203,5632,1.2556614590251776E-5,
308,117204,15089,1.4766772128695046E-5,
309,117205,7273,9.841699792324724E-5,
310,117206,15598,2.1519058650372453E-5,
311,117207,2233,0.003205025511387309,
312,117208,6528,6.470018452534605E-4,
313,117209,47115,0.001216019935502004,
314,117300,3443,1.4709581413896285E-5,
315,117310,1731,0.0,
316,117320,9733,5.261834091584083E-5,
317,117321,35,0.0,
318,117322,3445,1.3481012858976205E-5,
319,117323,4536,4.4736608238888204E-5,
320,117324,8445,3.0488344576803204E-5,
321,117325,4901,1.1003600214914259E-4,
322,117326,10718,1.1007256577549568E-5,
323,117327,860,2.0942850488418204E-4,
324,117328,3379,8.243743828790934E-5,
325,117329,8495,0.0017636904863257384,
326,117331,962,2.8633056457921852E-6,
327,117332,8998,2.341760161164175E-5,
328,117333,1609,1.235578395227873E-5,
329,117334,4584,1.8957020483876342E-6,
330,117335,130,2.8544696624870287E-5,
331,117336,5124,2.0562727175824544E-5,
332,117337,3766,2.3444286335150083E-5,
333,117338,7822,5.6301321304497435E-5,
334,117339,4481,1.0012789188142087E-5,
335,117340,3629,3.41282347650798E-6,
336,117341,3562,1.695351836581607E-5,
337,117342,1453,6.70338845907994E-4,
338,117343,225,1.0065964471075684E-4,
339,117344,24075,4.539238602529362E-6,
340,117345,1996,2.1104515364337215E-4,
341,117346,2560,9.128285913154549E-4,
342,117347,7977,1.0069245145120056E-4,
343,117348,6817,5.778582157259371E-4,
344,117349,7746,8.300205397853157E-4,
345,117350,9106,0.0,
346,117360,1417,0.0,
347,117361,8261,1.2833694381272514E-5,
348,117362,4616,0.0,
349,117363,1954,8.317926983266115E-5,
350,117364,3249,1.6074058796273072E-5,
351,117365,5139,2.1710743512665722E-4,
352,117366,3863,6.978136006651282E-5,
353,117367,10234,3.8743332760576064E-5,
354,117368,3636,0.0,
355,117369,8350,4.026539885071749E-6,
356,117370,289,1.1391787543210987E-4,
357,117380,20668,8.409918340321117E-5,
358,117390,8986,4.84555021772074E-6,
359,117400,31535,1.239147575606631E-5,
360,117410,6659,4.6228637719706283E-7,
361,117420,9684,0.0,
362,117430,6244,0.0,
363,117441,7455,0.0,
364,117442,30064,1.249227422214077E-7,
365,117443,1483,0.0,
366,117444,4685,2.88869102973052E-7,
367,117445,6049,6.106626096042023E-5,
368,117446,6873,1.863448023483685E-5,
369,117447,7098,1.2026553374766452E-6,
370,117448,11424,6.069352001593144E-6,
371,117449,10133,3.981050011329981E-6,
372,117450,23656,5.078493940097015E-5,
373,117460,32576,0.0,
374,117470,3648,0.0,
375,117480,6353,9.625564368463284E-5,
376,117490,34383,1.8480261080796285E-4,
377,117501,4101,0.0,
378,117502,19773,2.3773200323206973E-7,
379,117503,131,0.0,
380,117504,4880,0.0,
381,117505,1891,0.0,
382,117506,20274,6.079077552221785E-6,
383,117507,1796,2.075083919109769E-5,
384,117508,7144,3.2386880497371016E-5,
385,117509,6695,2.4820972823390707E-6,
386,117610,21194,7.4723828073706724E-6,
387,117621,20963,0.0,
388,117622,7510,0.0,
389,117623,6148,0.0,
390,117624,5529,0.0,
391,117625,3107,0.0,
392,117626,5092,6.293983288775588E-8,
393,117627,2338,0.0,
394,117628,4803,7.202092927614774E-7,
395,117629,17441,7.142045865307699E-6,
396,117630,7944,0.0,
397,117640,12237,5.414098268199333E-7,
398,117650,27139,0.0,
399,117660,11080,2.8972846135835737E-5,
400,117670,16159,1.3993016291292508E-7,
401,117680,7373,3.609152244229371E-7,
402,117690,8974,0.0,
403,117701,4237,2.523364590088935E-8,
404,117702,3062,0.0,
405,117703,3098,0.0,
406,117704,29472,1.3309019345842186E-5,
407,117705,3488,3.743810239421479E-5,
408,117706,12305,1.391588882090889E-5,
409,117707,5022,1.4151475383229935E-5,
410,117708,6600,0.0,
411,117709,6,0.0,
412,117801,19386,1.164665185355277E-6,
413,117802,8138,4.636901340001222E-6,
414,117803,4481,0.0,
415,117804,4823,0.0,
416,117805,9139,0.0,
417,117806,4243,0.0,
418,117807,14182,1.2270273774482813E-6,
419,117808,4009,5.808120608492971E-6,
420,117809,5404,7.028635250419233E-8,
421,117911,4254,0.0,
422,117912,11369,0.0,
423,117913,4828,0.0,
424,117914,9748,0.0,
425,117915,2892,0.0,
426,117916,4522,0.0,
427,117917,881,0.0,
428,117918,3489,0.0,
429,117919,3366,0.0,
430,117920,12385,1.5283763004149858E-5,
431,117930,3842,0.0,
432,117940,17976,5.730511583257794E-6,
433,117950,35035,1.9096114559041887E-6,
434,117960,27987,2.1127338583813142E-6,
435,117970,4764,0.0,
436,117980,23322,1.0065402968697349E-5,
437,117990,502,0.0,
438,121000,5402,7.346509031122896E-5,
439,122100,13683,9.274067305604406E-6,
440,122211,6406,1.2196621441299797E-5,
441,122212,1855,5.6267691573113767E-5,
442,122213,3138,1.6101345298528544E-6,
443,122214,5851,0.0018917699018145345,
444,122215,3894,0.0023412636562183974,
445,122216,2115,5.918574104750405E-4,
446,122217,20739,5.478661406855983E-5,
447,122218,7387,8.377264132574527E-6,
448,122219,381,0.0,
449,122220,10173,2.5748606187458324E-5,
450,122230,15251,1.5809374362486222E-5,
451,122240,13981,5.850573435901019E-5,
452,122250,4175,1.1329757140409969E-4,
453,122260,9898,5.5868570276639924E-5,
454,122270,25323,4.483122533509569E-5,
455,122281,58,0.0,
456,122282,18679,4.064386370841315E-6,
457,122283,8866,1.3830152598148913E-5,
458,122284,3054,6.855182848620902E-6,
459,122285,1410,4.707655185702458E-6,
460,122286,2459,7.134082529481172E-5,
461,122287,2283,0.0,
462,122288,5474,4.714949020704375E-5,
463,122289,4972,1.556701269419202E-5,
464,122290,14591,1.2040781363485844E-5,
465,122310,31891,8.994589539790135E-6,
466,122321,1222,0.0,
467,122322,23462,2.365230170812621E-5,
468,122323,1012,4.444432780472692E-6,
469,122324,26869,2.0281359035870489E-4,
470,122325,566,4.4570241349785726E-5,
471,122326,979,0.0,
472,122327,743,0.0,
473,122328,2014,0.0,
474,122329,9878,1.0166551598664474E-4,
475,122330,1421,3.7389240979632217E-4,
476,122340,19786,7.052185093277629E-6,
477,122350,11368,1.484942288357295E-5,
478,122360,35190,7.2620629348854475E-6,
479,122371,6512,7.425476824192912E-6,
480,122372,2747,0.0,
481,122373,5796,6.871346868108263E-7,
482,122374,6294,1.2724301919796567E-6,
483,122375,2608,0.0,
484,122376,11494,9.615392253372713E-5,
485,122377,3260,0.0,
486,122378,2622,0.0,
487,122379,170,0.0,
488,122380,30585,2.371035722525206E-4,
489,122390,928,0.0,
490,122410,9362,3.714540856975438E-5,
491,122421,1196,1.281581613019013E-5,
492,122422,18009,2.2217498188848367E-5,
493,122423,7491,5.308309202287702E-5,
494,122424,10799,7.799894683264429E-5,
495,122425,914,1.4180214550843994E-6,
496,122426,4254,1.3249858511902443E-4,
497,122427,5533,9.912836724103385E-4,
498,122428,2222,1.2559698517430312E-4,
499,122429,3051,2.0955986497214174E-4,
500,122430,27772,9.852140717289882E-5,
501,122440,12555,8.895282407453329E-5,
502,122450,18864,4.2924702105166585E-5,
503,122460,7469,2.100045793175141E-7,
504,122470,3244,3.303894642430175E-5,
505,122480,5516,5.937824218052777E-5,
506,122491,6706,3.383624192844387E-5,
507,122492,3053,3.5003310480485754E-7,
508,122493,1532,5.937750994919428E-5,
509,122494,2788,6.703347382614522E-5,
510,122495,5977,1.0275055729482349E-4,
511,122496,5303,1.2106740940479756E-4,
512,122497,1273,4.947644476988149E-5,
513,122498,3034,1.2784353851655278E-5,
514,122499,10962,6.448779387827393E-6,
515,122500,23063,8.537467537022688E-5,
516,122611,9237,9.685878642049261E-4,
517,122612,5371,2.44889530583351E-4,
518,122613,192,0.0,
519,122614,4748,0.0,
520,122615,4622,1.004675863546045E-4,
521,122616,10095,1.0117378623102116E-5,
522,122617,15119,7.081030513174555E-6,
523,122618,8593,0.0,
524,122619,19409,3.910897890356175E-6,
525,122620,12619,6.9231061902948E-6,
526,122630,2524,1.0628384764626502E-5,
527,122640,29501,0.0,
528,122650,5639,1.767181953180091E-5,
529,122660,16242,2.700660574295195E-5,
530,122670,3328,5.523926461778167E-6,
531,122680,11281,7.882770305370013E-5,
532,122690,29803,3.2746922787903914E-4,
533,122710,5407,7.32245120050273E-5,
534,122722,5618,5.8446982514133206E-5,
535,122723,11478,9.506557757935363E-6,
536,122724,14659,1.5294075244228405E-4,
537,122725,8871,1.0067454936293905E-5,
538,122726,3932,1.7346334010118943E-4,
539,122727,1890,0.0,
540,122728,7726,5.123185490838956E-5,
541,122729,8395,1.260058333188109E-4,
542,122730,4711,7.663430097215975E-7,
543,122740,8391,0.0,
544,122750,4912,1.73902489456624E-5,
545,122760,12525,0.0,
546,122770,24193,5.149328715747984E-5,
547,122781,503,2.3918916513141495E-6,
548,122782,2807,0.0,
549,122783,2653,0.0,
550,122784,25385,1.7691259826809496E-5,
551,122785,1998,0.0,
552,122786,1849,0.0,
553,122787,5021,2.157551516089462E-5,
554,122788,7791,1.1252518390586886E-5,
555,122789,5635,7.690456745705282E-5,
556,122790,26804,1.292102800995774E-5,
557,122810,16351,7.427832609313659E-7,
558,122820,26020,0.0,
559,122830,15823,0.0,
560,122841,427,0.0,
561,122842,3197,0.0,
562,122843,2941,0.0,
563,122844,5885,0.0,
564,122845,151,0.0,
565,122846,18775,0.0,
566,122847,2010,0.0,
567,122848,6351,0.0,
568,122849,6829,0.0,
569,122851,10,0.0,
570,122852,5277,0.0,
571,122853,162,0.0,
572,122854,5104,0.0,
573,122855,11928,0.0,
574,122856,6580,0.0,
575,122857,2106,0.0,
576,122858,6842,0.0,
577,122859,830,0.0,
578,122860,9486,0.0,
579,122870,11735,0.0,
580,122880,12156,0.0,
581,122890,11676,0.0,
582,122911,7164,8.302264201479131E-6,
583,122912,18732,4.7264732023875414E-7,
584,122913,17705,6.921198605478988E-6,
585,122914,9276,8.077857792319266E-8,
586,122915,11505,0.0,
587,122916,10313,0.0,
588,122917,400,0.0,
589,122918,13061,0.0,
590,122919,11179,0.0,
591,122921,609,0.0,
592,122922,9754,0.0,
593,122923,614,0.0,
594,122924,15537,0.0,
595,122925,2123,0.0,
596,122926,5763,0.0,
597,122927,501,0.0,
598,122928,6274,0.0,
599,122929,9474,0.0,
600,122930,30101,7.65968437520259E-9,
601,122941,75,0.0,
602,122942,6053,0.0,
603,122943,2293,0.0,
604,122944,6592,0.0,
605,122945,2501,0.0,
606,122946,7806,0.0,
607,122947,17374,0.0,
608,122948,3721,0.0,
609,122949,9816,0.0,
610,122950,306,0.0,
611,122961,3054,0.0,
612,122962,3634,0.0,
613,122963,1190,0.0,
614,122964,25207,0.0,
615,122965,3358,0.0,
616,122966,6034,0.0,
617,122967,2557,0.0,
618,122968,27002,0.0,
619,122969,14397,0.0,
620,122970,33383,0.0,
621,122981,643,0.0,
622,122982,22493,0.0,
623,122983,1336,0.0,
624,122984,2966,0.0,
625,122985,6665,0.0,
626,122986,4664,0.0,
627,122987,4784,0.0,
628,122988,2411,0.0,
629,122989,3747,0.0,
630,122990,28675,0.0,
631,123010,21695,4.0045041771651585E-6,
632,123021,399,7.425431695655903E-4,
633,123022,5200,1.7687955214562415E-5,
634,123023,1477,7.212240703760375E-4,
635,123024,11268,1.0089511132125686E-6,
636,123025,1247,7.593793606174942E-7,
637,123026,4294,6.436270238347385E-6,
638,123027,6707,1.668400852696378E-5,
639,123028,4012,4.169009299441949E-6,
640,123029,3533,5.55534758539753E-5,
641,123030,1242,2.6033168413102735E-5,
642,123040,35384,1.6635177406592818E-4,
643,123050,20914,6.444640570196026E-8,
644,123061,22208,1.1937446367814245E-5,
645,123062,53679,2.9853101722828205E-4,
646,123063,11792,7.859788120747852E-4,
647,123064,10011,2.963448631211667E-4,
648,123065,955,6.062084016814318E-4,
649,123066,9836,2.671047472169796E-5,
650,123067,5567,1.2953359810376304E-5,
651,123068,5624,1.054341890432826E-7,
652,123069,7650,3.3808357009428262E-6,
653,123070,30938,2.4441484772197813E-6,
654,123080,25327,3.37942884875251E-6,
655,123090,4029,4.2062997070174524E-5,
656,124100,3418,4.423613508882283E-4,
657,124200,6405,0.0,
658,124201,20935,5.089958845983873E-6,
659,124202,8961,0.0,
660,124203,10671,0.0,
661,124204,6190,0.0,
662,124205,3410,0.0,
663,124206,8813,0.0,
664,124207,4841,0.0,
665,124208,6792,7.978222534362798E-7,
666,124209,4608,0.0,
667,124300,3108,0.0023157596379310714,
668,124401,3387,7.212895047063594E-5,
669,124402,11632,1.6545669713235188E-5,
670,124403,1947,3.0248099636140317E-5,
671,124404,17489,0.001551564117263699,
672,124405,15787,9.97469531354125E-4,
673,124406,9181,3.5997014417576636E-4,
674,124407,15634,9.279836410028043E-5,
675,124408,7792,4.4962817925755285E-4,
676,124409,21469,3.3331272592119197E-4,
677,124501,7251,8.883320042846521E-5,
678,124502,18742,2.5140952490015195E-5,
679,124503,9817,4.28415277050714E-5,
680,124504,10116,9.765188228297199E-6,
681,124505,8244,1.772919638672498E-4,
682,124506,17495,6.03161349854548E-4,
683,124507,1655,3.232722402558429E-5,
684,124508,19929,1.852376864750756E-5,
685,124509,3805,8.281836342643247E-4,
686,124600,36293,2.6503096801843173E-5,
687,124700,3227,3.225114059266347E-4,
688,124800,24464,0.0,
689,124910,814,1.2669789914741244E-6,
690,124920,20398,3.253157709800526E-5,
691,124931,4528,7.832322993952568E-6,
692,124932,12529,1.835251920357432E-7,
693,124933,6339,6.966414205472228E-5,
694,124934,6158,3.983128495802734E-5,
695,124935,455,2.2419722768597748E-4,
696,124936,10652,2.9003496435761704E-5,
697,124937,5088,7.97439246156363E-8,
698,124938,2932,1.6933534155979177E-6,
699,124939,1244,0.0,
700,124940,14766,1.3221343999663904E-9,
701,124950,5280,2.840283235785041E-6,
702,124960,22318,1.4904140350037758E-6,
703,124970,1182,1.209703246788444E-8,
704,124980,17130,1.2412310376857144E-4,
705,124990,38051,7.023910889067272E-4,
706,125100,1001,8.191674536899215E-5,
707,125201,4222,6.465121293890893E-4,
708,125202,5277,3.867219811676724E-4,
709,125203,1353,2.0277331236726316E-4,
710,125204,4991,1.399854139554541E-6,
711,125205,5767,1.593619009584331E-4,
712,125206,9043,6.574813265406033E-4,
713,125207,1457,5.843601124503647E-4,
714,125208,13520,8.862038968416899E-4,
715,125209,14535,4.588723554450727E-4,
716,125300,13431,0.0011329579133680366,
717,125401,1099,1.0211320349835057E-4,
718,125402,946,0.0,
719,125403,174,0.0,
720,125404,15472,2.465379798186781E-4,
721,125405,1666,0.00394211768689923,
722,125406,1092,2.762071464651326E-6,
723,125407,2852,6.652955253211686E-4,
724,125408,11142,2.2213296423292448E-4,
725,125409,5118,3.2298993468681264E-5,
726,125510,39354,9.057161112343999E-5,
727,125520,38719,4.802817817981106E-4,
728,125531,5811,4.4600370037364784E-5,
729,125532,5982,3.112686809561322E-4,
730,125533,12861,5.613316909056805E-4,
731,125534,9070,7.83858258793957E-4,
732,125535,8126,1.2585767877814916E-5,
733,125536,26970,1.2354454032202007E-4,
734,125537,7597,2.6682132299196886E-5,
735,125538,8345,2.3107389483311742E-4,
736,125539,3625,0.0,
737,125540,28185,3.1066646597940455E-4,
738,125550,11094,2.4045763425585787E-4,
739,125561,4720,8.44015707462358E-4,
740,125562,4613,7.265510912764939E-4,
741,125563,2050,3.857628292408275E-4,
742,125564,3862,0.0013597596863566424,
743,125565,4192,0.003584597253787462,
744,125566,6509,5.702269387533113E-4,
745,125567,5771,0.0017774872306227597,
746,125568,6092,6.055857751294331E-4,
747,125569,3866,0.0010202062275954128,
748,125570,7460,3.106003879002754E-4,
749,125580,29518,0.0012637776629827184,
750,125590,3542,6.89234056476532E-4,
751,125601,1659,0.0021504085138276973,
752,125602,5655,1.4204620130192755E-4,
753,125603,8435,9.714894559675003E-5,
754,125604,1875,1.0048658905106232E-4,
755,125605,2118,3.3359365558113607E-4,
756,125606,14253,5.276680821074964E-5,
757,125607,8709,4.72979399048322E-5,
758,125608,1909,7.075476558458883E-5,
759,125609,3590,6.936733691052167E-4,
760,125700,10009,3.496238209505024E-4,
761,125801,2344,8.893781592640806E-4,
762,125802,18548,4.2482894673642795E-4,
763,125803,879,4.732732154508358E-5,
764,125804,25626,1.8638457545949337E-4,
765,125805,3630,0.0022082954241292407,
766,125806,2569,0.001013005915359303,
767,125807,3379,0.0013755180561849506,
768,125808,1554,4.1101248781089393E-4,
769,125809,4237,1.0119872820484828E-4,
770,125900,21988,0.002115955817558902,
771,126000,14216,0.0,
772,126010,17609,0.0015056339258827794,
773,126020,10837,0.0017394466651153803,
774,126030,7258,0.003428134077457842,
775,126041,933,0.003919008722624498,
776,126042,23196,3.998455470700232E-5,
777,126043,13881,0.001198245100941907,
778,126044,5354,1.0826461264567104E-4,
779,126045,1345,2.2239094614861675E-4,
780,126046,8867,1.689355592204247E-4,
781,126047,494,1.3032663965706194E-4,
782,126048,4234,3.2526718420402954E-4,
783,126049,5274,1.0512293170965634E-4,
784,126050,3970,3.4311455283774904E-5,
785,126060,6410,0.0,
786,126070,6557,0.0,
787,126080,13661,1.1371448055535025E-6,
788,126090,7863,6.153316084961665E-7,
789,127100,6765,7.196921776415536E-5,
790,127200,5107,0.0,
791,127201,317,0.0,
792,127202,23935,0.0,
793,127203,8339,0.0,
794,127204,13276,1.3227543242920686E-6,
795,127205,18852,0.0,
796,127206,6514,0.0,
797,127207,624,0.0,
798,127208,15023,0.0,
799,127209,20663,1.3560803531806602E-4,
800,127300,12402,0.0,
801,127301,1398,0.0,
802,127302,6859,0.0,
803,127303,12588,1.0543710162654815E-4,
804,127304,16009,1.067693446846511E-5,
805,127305,2474,6.984206636832048E-5,
806,127306,8525,0.0,
807,127307,17408,4.038292852470756E-5,
808,127308,6088,0.0,
809,127309,7623,8.538012312305738E-5,
810,127400,33840,1.4429230207521022E-7,
811,127410,26930,4.270432099231276E-7,
