system:index,PfafIDLivWN_monthY2014M09,countLivWN_monthY2014M09,meanLivWN_monthY2014M09,.geo
121,114240,9987,2.1669757179597142E-6,
122,114250,4469,2.303436771764603E-6,
123,114260,6798,4.14322032741415E-6,
124,114270,14977,1.0289269296118877E-6,
125,114281,1050,9.81074707518528E-8,
126,114282,6319,3.3405229639677927E-6,
127,114283,60,8.110882246022252E-8,
128,114284,14492,2.1323012144911137E-7,
129,114285,1297,8.809392340057769E-8,
130,114286,6726,2.9405703574483326E-6,
131,114287,4228,1.877945948119943E-6,
132,114288,2619,1.7733390765899255E-6,
133,114289,5390,3.6773501940300007E-6,
134,114290,26586,3.7968806164051062E-6,
135,114300,722,8.392585249674013E-7,
136,114410,3376,1.0648768534910006E-6,
137,114411,11647,1.4783661664659496E-6,
138,114412,3525,1.3209287590706633E-6,
139,114413,15127,1.328739307355304E-6,
140,114414,3267,1.0207608710585523E-6,
141,114415,1,1.2884094342382017E-6,
142,114416,4264,1.0250181736195518E-6,
143,114417,542,1.168192647778907E-6,
144,114418,12522,9.592907094836848E-7,
145,114419,3385,1.0424087142369016E-6,
146,114420,17640,5.275133262353884E-7,
147,114430,12313,2.682946907991562E-7,
148,114441,1660,2.4541154468508796E-6,
149,114442,3796,9.400356537793871E-7,
150,114443,23070,1.8731589708361015E-6,
151,114444,3586,3.6476194837275853E-6,
152,114445,6066,3.152886184988508E-6,
153,114446,8489,2.8771989983346667E-6,
154,114447,2883,4.409951780378962E-6,
155,114448,12265,6.315435496236813E-6,
156,114449,8665,1.1124324347771925E-5,
157,114450,473,4.903068159367796E-6,
158,114460,29132,4.301967377342619E-6,
159,114470,26976,2.5724872153108033E-6,
160,114480,17674,6.8644199011409E-6,
161,114490,22455,1.9337715448227698E-5,
162,114500,27914,1.2203430526600956E-6,
163,114601,5823,9.724705962400206E-7,
164,114602,10662,1.460222508541304E-6,
165,114603,506,1.1542155275457768E-6,
166,114604,6933,7.892210012940696E-7,
167,114605,4090,1.031149589530349E-6,
168,114606,5583,1.0740116691027882E-6,
169,114607,21267,1.0261818817405643E-6,
170,114608,3869,1.1376274562170454E-6,
171,114609,2978,1.1758292244345414E-6,
172,114701,4745,1.673285412426927E-6,
173,114702,5013,1.9783252894598054E-6,
174,114703,5019,1.5099137590097675E-6,
175,114704,8359,8.984740179913583E-7,
176,114705,9685,1.0084439129077758E-6,
177,114706,1442,3.5859525515115646E-7,
178,114707,446,4.5319104782489064E-7,
179,114708,1479,5.137720029580613E-7,
180,114709,13,4.949537408806051E-15,
181,114801,5712,2.4717103715245897E-11,
182,114802,3134,2.310195749753139E-14,
183,114803,856,2.3324809818343812E-14,
184,114804,3306,3.5071941929920266E-14,
185,114805,5341,2.115845509113199E-14,
186,114806,4465,1.8769651166720793E-14,
187,114807,8853,1.968591113306807E-14,
188,114808,9325,5.93905472593035E-6,
189,114809,12520,2.694154509205523E-6,
190,114910,24602,5.291361600847543E-8,
191,114920,13186,2.7481697727456784E-14,
192,114931,367,1.692417276413875E-14,
193,114932,6668,2.584676338084216E-14,
194,114933,3381,2.7395936255048404E-14,
195,114934,4835,2.5946176811898502E-14,
196,114935,10129,1.508370438246761E-7,
197,114936,1413,2.9271641703401538E-5,
198,114937,2005,2.2909392065589304E-5,
199,114938,7122,8.202418962126072E-6,
200,114939,3723,1.0911343954445123E-7,
201,114940,17917,3.235248281788844E-6,
202,114950,8839,7.898014093922079E-6,
203,114960,17499,1.805994858587664E-5,
204,114970,3830,7.299745161876563E-6,
205,114980,12419,2.2563989386690218E-5,
206,114990,32085,2.8986165126607676E-5,
207,115101,71040,8.218322661150141E-6,
208,115102,2813,4.139539256961624E-6,
209,115103,1057,8.325897194668017E-6,
210,115201,4944,3.1238054994235108E-6,
211,115202,7332,2.3219919135099076E-6,
212,115203,9279,2.0854932429120394E-6,
213,115204,4711,3.5181076467398115E-6,
214,115205,18925,3.816148652146791E-6,
215,115206,1020,1.2813480110690672E-6,
216,115207,6669,2.6694896000707353E-6,
217,115208,4606,2.712617888899909E-6,
218,115209,6567,4.736959000235137E-6,
219,115300,31550,6.5137058254966834E-6,
220,115410,59,4.6680314638677215E-8,
221,115421,2746,1.1280093093924285E-7,
222,115422,5910,3.8885145536879606E-7,
223,115423,190,1.509704415356701E-8,
224,115424,27002,3.4764170200995384E-6,
225,115425,317,1.8110561881107584E-7,
226,115426,4129,1.8560486255883745E-7,
227,115427,2339,1.0766956172504864E-6,
228,115428,1980,4.310120576721264E-7,
229,115429,11579,6.704346797264802E-6,
230,115430,18309,6.430051161023475E-7,
231,115440,14238,9.417137564789465E-6,
232,115451,34,1.960121404920525E-9,
233,115452,3041,5.71444139234297E-6,
234,115453,6141,1.085193652624207E-5,
235,115454,5229,1.0842568422282907E-5,
236,115455,8528,1.232756494198466E-6,
237,115456,4944,8.495085790819174E-6,
238,115457,740,2.7409470488706854E-6,
239,115458,4129,1.3374389478941361E-5,
240,115459,17083,3.0652646476328176E-5,
241,115460,8270,2.5585989256830176E-5,
242,115470,9268,4.1992885773154166E-5,
243,115480,12405,3.129345007386397E-5,
244,115490,6089,3.7240527317521384E-5,
245,115501,6,1.6599379041495435E-6,
246,115502,8893,3.3700566759614673E-6,
247,115503,750,4.138052988109127E-6,
248,115504,2436,5.631700184840324E-6,
249,115505,2096,3.7815748125413557E-6,
250,115506,7486,6.793503778182285E-7,
251,115507,574,2.2669339746473607E-6,
252,115508,7481,1.3361791441504228E-6,
253,115509,7552,7.625794994204591E-7,
254,115601,269,3.7887206113390565E-7,
255,115602,21806,1.48136275613316E-5,
256,115603,1991,1.7701046112639527E-5,
257,115604,2276,2.117016825548231E-5,
258,115605,19149,3.77931043395139E-5,
259,115606,1710,6.332187107624901E-5,
260,115607,4877,5.202461646995882E-5,
261,115608,12255,3.4993685425023354E-5,
262,115711,18,0.0,
263,115712,7528,8.793757162996401E-8,
264,115713,7,0.0,
265,115714,25076,8.716530134547915E-7,
266,115715,13882,4.144936764533689E-6,
267,115716,6926,1.2917417747738467E-5,
268,115717,32235,1.3144824016738397E-5,
269,115718,4428,1.8790634146845886E-5,
270,115719,27564,3.534826432761743E-5,
271,115720,175,3.805031483253484E-5,
272,115730,15209,6.2308041987233305E-6,
273,115740,4470,8.296051659803816E-7,
274,115750,4443,2.0727130462029646E-7,
275,115801,15355,9.505019451763284E-6,
276,115802,8564,7.264226298783476E-7,
277,115803,22718,2.4613253337091084E-6,
278,115804,1554,2.69266102994894E-7,
279,115805,2794,1.1568767494185686E-5,
280,115806,5497,6.89873337322028E-9,
281,115807,2697,7.397405947282321E-10,
282,115808,8272,3.994238884518579E-8,
283,115809,7022,2.481539870205618E-8,
284,115900,20078,7.32141854207646E-8,
285,116001,3505,1.2084888610093952E-6,
286,116002,38883,1.40288698351291E-6,
287,116003,3319,5.42189596982915E-7,
288,116004,21261,7.673657536821694E-7,
289,116005,3515,6.293804055589494E-8,
290,116006,4365,1.309014325830756E-6,
291,116007,6990,2.354477998295397E-6,
292,116008,3767,2.6271018680942153E-6,
293,116009,7974,2.069880137612705E-6,
294,117000,10611,1.3621090421643335E-7,
295,117100,200,1.253061796861183E-6,
296,117101,327,6.343897566013349E-7,
297,117102,12545,2.605784379162466E-6,
298,117103,154,2.5485145773974834E-6,
299,117104,13065,2.218727837651445E-6,
300,117105,9005,1.2637191683051366E-6,
301,117106,6687,5.359309953673225E-7,
302,117107,528,1.1743273623428561E-6,
303,117108,11426,5.215902419720909E-7,
304,117109,3709,1.2887878441712144E-6,
305,117201,2410,1.3751663718674372E-6,
306,117202,9093,1.0954949234727401E-6,
307,117203,5632,5.258688961743163E-7,
308,117204,15089,1.754386817287144E-6,
309,117205,7273,4.4562405944534334E-7,
310,117206,15598,1.889480970217094E-6,
311,117207,2233,4.344831912964924E-7,
312,117208,6528,5.216203546146264E-6,
313,117209,47115,4.976743051039363E-6,
314,117300,3443,7.555121905465062E-7,
315,117310,1731,2.3223028162810314E-6,
316,117320,9733,3.1904014581549274E-6,
317,117321,35,2.336922106117272E-6,
318,117322,3445,2.2279161592242513E-6,
319,117323,4536,1.2886235674717079E-6,
320,117324,8445,2.3603954097920186E-6,
321,117325,4901,2.6417618405025103E-6,
322,117326,10718,4.070672880225468E-6,
323,117327,860,4.619870598428303E-6,
324,117328,3379,6.823942965063095E-6,
325,117329,8495,7.85273122652185E-6,
326,117331,962,1.954681766568694E-6,
327,117332,8998,3.3727590452199365E-6,
328,117333,1609,3.9745368215997335E-6,
329,117334,4584,3.3723414904760167E-6,
330,117335,130,7.349538268262723E-7,
331,117336,5124,2.539470072485532E-6,
332,117337,3766,2.6487985759292277E-6,
333,117338,7822,2.1525300003302295E-6,
334,117339,4481,1.6215690648312712E-6,
335,117340,3629,3.5840064167472125E-6,
336,117341,3562,1.5040015517428362E-6,
337,117342,1453,1.7216546995594505E-6,
338,117343,225,3.2665755997701756E-6,
339,117344,24075,2.853611503051967E-6,
340,117345,1996,1.7642106395399527E-6,
341,117346,2560,5.466929366253107E-6,
342,117347,7977,4.555499606324679E-6,
343,117348,6817,4.892947283549528E-6,
344,117349,7746,5.082240692503231E-6,
345,117350,9106,1.0219591711818014E-6,
346,117360,1417,3.6466432958480316E-6,
347,117361,8261,7.535472253055611E-7,
348,117362,4616,1.7903146538856523E-6,
349,117363,1954,8.295469747074003E-7,
350,117364,3249,2.1067142320418054E-6,
351,117365,5139,1.2516053290084085E-6,
352,117366,3863,5.982489588998082E-7,
353,117367,10234,4.196754513080255E-6,
354,117368,3636,6.813161915008407E-6,
355,117369,8350,6.080111325651331E-6,
356,117370,289,6.496276087786604E-7,
357,117380,20668,6.7005575708023E-7,
358,117390,8986,7.728490436535449E-7,
359,117400,31535,5.763021127851191E-6,
360,117410,6659,2.585430518777399E-7,
361,117420,9684,5.111499257720244E-8,
362,117430,6244,8.760507285585574E-8,
363,117441,7455,0.0,
364,117442,30064,1.4725059083564006E-7,
365,117443,1483,0.0,
366,117444,4685,2.2937058085216698E-7,
367,117445,6049,9.318672248790252E-8,
368,117446,6873,4.495046857999421E-7,
369,117447,7098,4.168944058937438E-7,
370,117448,11424,1.603075951783925E-6,
371,117449,10133,8.825167790807905E-7,
372,117450,23656,2.667304368906618E-6,
373,117460,32576,2.166890506399063E-6,
374,117470,3648,1.5175372684300547E-6,
375,117480,6353,2.8812509602899676E-6,
376,117490,34383,2.1872262817519416E-6,
377,117501,4101,1.9428321979619625E-7,
378,117502,19773,2.461256874890779E-8,
379,117503,131,1.6683137678880475E-8,
380,117504,4880,4.601160141428566E-8,
381,117505,1891,6.537967552116212E-8,
382,117506,20274,3.568504768567726E-8,
383,117507,1796,3.944471595493435E-8,
384,117508,7144,1.6249371057863156E-7,
385,117509,6695,2.0932939914144346E-7,
386,117610,21194,1.3850827575765628E-7,
387,117621,20963,1.5936267724446679E-9,
388,117622,7510,1.6021305733775587E-9,
389,117623,6148,2.6434354980742474E-10,
390,117624,5529,1.4799307972319275E-9,
391,117625,3107,7.522254689962605E-10,
392,117626,5092,3.2937891408003845E-9,
393,117627,2338,2.075947702077905E-9,
394,117628,4803,5.004681229528044E-9,
395,117629,17441,2.6631038033147497E-8,
396,117630,7944,1.3245327024178987E-7,
397,117640,12237,3.8928186534296977E-7,
398,117650,27139,7.018714992016882E-8,
399,117660,11080,5.197483881818752E-9,
400,117670,16159,1.238681481702244E-7,
401,117680,7373,2.841602318007228E-7,
402,117690,8974,4.77298812146574E-9,
403,117701,4237,2.0257623678887235E-9,
404,117702,3062,4.866989446379956E-9,
405,117703,3098,9.54231844323056E-9,
406,117704,29472,3.7490176144649884E-9,
407,117705,3488,4.964914961128554E-9,
408,117706,12305,5.552070398161976E-9,
409,117707,5022,1.2592312180921943E-8,
410,117708,6600,5.808793072914427E-9,
411,117709,6,1.964430060000981E-9,
412,117801,19386,5.167428552568331E-9,
413,117802,8138,6.439627991295501E-9,
414,117803,4481,1.7849581313633921E-9,
415,117804,4823,1.1650364689359595E-9,
416,117805,9139,3.364453709806072E-9,
417,117806,4243,3.392931124594013E-9,
418,117807,14182,6.287830896245425E-9,
419,117808,4009,6.559530221891056E-9,
420,117809,5404,6.639958554644014E-9,
421,117911,4254,7.235441525504174E-9,
422,117912,11369,6.812773924250086E-9,
423,117913,4828,2.4870979398039428E-8,
424,117914,9748,1.6626049499418655E-8,
425,117915,2892,7.79490223475234E-9,
426,117916,4522,1.0497694622856247E-8,
427,117917,881,6.79040688113234E-9,
428,117918,3489,1.7443514755082857E-8,
429,117919,3366,5.9344215702758445E-8,
430,117920,12385,2.3832045537024483E-8,
431,117930,3842,1.5835971005636618E-8,
432,117940,17976,7.464981218241794E-9,
433,117950,35035,5.67459910527433E-9,
434,117960,27987,5.587546304711629E-9,
435,117970,4764,1.9263180283168977E-8,
436,117980,23322,7.706491813031411E-9,
437,117990,502,3.3260627715423264E-8,
438,121000,5402,2.0989846878399866E-8,
439,122100,13683,5.415756763773604E-9,
440,122211,6406,2.4892764163223293E-8,
441,122212,1855,4.8001477147201545E-9,
442,122213,3138,3.979606429571667E-8,
443,122214,5851,1.3943391574722614E-7,
444,122215,3894,1.2801687540184773E-7,
445,122216,2115,1.1796123793224803E-7,
446,122217,20739,1.2633658180956271E-7,
447,122218,7387,7.975607265547823E-8,
448,122219,381,1.8337279593504545E-8,
449,122220,10173,1.1489628728437975E-7,
450,122230,15251,1.6057279555810687E-8,
451,122240,13981,9.272020753760645E-8,
452,122250,4175,3.836247263703871E-9,
453,122260,9898,9.225615391637527E-8,
454,122270,25323,9.533293745176688E-8,
455,122281,58,4.805852358452105E-9,
456,122282,18679,7.798196875190126E-7,
457,122283,8866,1.4552723611798845E-7,
458,122284,3054,1.0853817418058905E-7,
459,122285,1410,9.155489165562077E-7,
460,122286,2459,1.4867542361858848E-7,
461,122287,2283,7.73847751390176E-7,
462,122288,5474,2.029850136267913E-6,
463,122289,4972,1.5010500853344408E-6,
464,122290,14591,3.261435511693407E-7,
465,122310,31891,1.9183812125074342E-8,
466,122321,1222,1.0750558469676314E-7,
467,122322,23462,7.487985211001699E-7,
468,122323,1012,1.3033970861766202E-7,
469,122324,26869,9.242910139831015E-7,
470,122325,566,1.1707116976046204E-7,
471,122326,979,6.911700826164894E-8,
472,122327,743,3.072571307122762E-7,
473,122328,2014,4.211755455237121E-8,
474,122329,9878,7.216817746529683E-7,
475,122330,1421,1.271304751033579E-7,
476,122340,19786,6.675580288731533E-8,
477,122350,11368,1.0283843222151933E-7,
478,122360,35190,3.968545749031228E-8,
479,122371,6512,1.7768127409952324E-8,
480,122372,2747,2.6354557434508802E-8,
481,122373,5796,9.364865574312826E-9,
482,122374,6294,8.219997065768506E-9,
483,122375,2608,8.818944988536235E-9,
484,122376,11494,4.0164932839416413E-7,
485,122377,3260,1.1280335185426042E-8,
486,122378,2622,4.9455479466104545E-9,
487,122379,170,5.195758069792556E-9,
488,122380,30585,5.593294004510469E-7,
489,122390,928,1.849117645509517E-8,
490,122410,9362,1.2627642687270614E-7,
491,122421,1196,1.7475443090026905E-7,
492,122422,18009,1.3858928972299613E-7,
493,122423,7491,2.17922513854428E-7,
494,122424,10799,2.94770287421509E-7,
495,122425,914,2.1328013853056043E-7,
496,122426,4254,1.3598355155439746E-7,
497,122427,5533,1.7860340488365668E-7,
498,122428,2222,5.7023634972741634E-8,
499,122429,3051,6.220136916966285E-8,
500,122430,27772,7.870341883937142E-8,
501,122440,12555,1.4803347904080947E-7,
502,122450,18864,4.000012800079939E-8,
503,122460,7469,1.8609705918908761E-9,
504,122470,3244,3.237335194668358E-8,
505,122480,5516,1.8029495470997394E-7,
506,122491,6706,2.3635607940405026E-8,
507,122492,3053,5.035427746838779E-9,
508,122493,1532,1.5491615878367906E-8,
509,122494,2788,1.6633753536869015E-7,
510,122495,5977,8.355606034440757E-8,
511,122496,5303,1.217970939053455E-7,
512,122497,1273,7.619470088886542E-8,
513,122498,3034,1.2104688573650818E-8,
514,122499,10962,3.9175511027176965E-8,
515,122500,23063,2.2989373958637128E-7,
516,122611,9237,2.8896519786902014E-7,
517,122612,5371,4.446908754540365E-7,
518,122613,192,4.0910852748963543E-7,
519,122614,4748,3.045844787839262E-7,
520,122615,4622,3.181357329967057E-7,
521,122616,10095,4.023907542284547E-7,
522,122617,15119,1.8900250741453324E-7,
523,122618,8593,1.8404011309645684E-7,
524,122619,19409,3.638310527248681E-8,
525,122620,12619,1.28960093755435E-9,
526,122630,2524,1.1587315319222729E-8,
527,122640,29501,3.817369103595196E-9,
528,122650,5639,5.110340218979858E-8,
529,122660,16242,1.9127741349907612E-7,
530,122670,3328,1.7588261735765223E-7,
531,122680,11281,1.0290458743847617E-7,
532,122690,29803,6.798768311738077E-8,
533,122710,5407,2.013603522775908E-7,
534,122722,5618,3.758159527310379E-7,
535,122723,11478,4.5939637007085977E-7,
536,122724,14659,6.881160588579583E-7,
537,122725,8871,4.607510698568199E-7,
538,122726,3932,6.738081699821726E-7,
539,122727,1890,5.834822603626492E-7,
540,122728,7726,6.808742797685953E-7,
541,122729,8395,7.088379205780155E-7,
542,122730,4711,1.6566476743720203E-7,
543,122740,8391,5.20139321276005E-7,
544,122750,4912,1.6399373504923874E-7,
545,122760,12525,4.61084784154072E-7,
546,122770,24193,2.6092851065169396E-7,
547,122781,503,3.957108281083759E-7,
548,122782,2807,1.2110133741448993E-7,
549,122783,2653,1.0995205381299244E-7,
550,122784,25385,5.13499614236747E-7,
551,122785,1998,4.919147888415475E-7,
552,122786,1849,6.609840411351225E-7,
553,122787,5021,8.237088714548733E-7,
554,122788,7791,3.889858705908531E-7,
555,122789,5635,4.702089467381754E-7,
556,122790,26804,2.443492757999821E-7,
557,122810,16351,1.1706677742967018E-7,
558,122820,26020,6.42265510806843E-8,
559,122830,15823,3.713553209229714E-8,
560,122841,427,0.0,
561,122842,3197,1.4380864595708062E-8,
562,122843,2941,5.0308170512794334E-9,
563,122844,5885,2.7352197177835724E-8,
564,122845,151,6.103000872631126E-9,
565,122846,18775,4.68195321040351E-8,
566,122847,2010,7.89013521705833E-9,
567,122848,6351,3.43800493503169E-8,
568,122849,6829,1.692256817118462E-8,
569,122851,10,0.0,
570,122852,5277,6.161756996930028E-8,
571,122853,162,4.484055887226749E-10,
572,122854,5104,1.5476196848740842E-7,
573,122855,11928,6.650180473439947E-8,
574,122856,6580,8.232621089139264E-9,
575,122857,2106,8.829592735002245E-9,
576,122858,6842,3.255755238858184E-9,
577,122859,830,4.591682788050817E-9,
578,122860,9486,1.7550100295802197E-9,
579,122870,11735,3.375048189888664E-9,
580,122880,12156,6.3557116914957345E-9,
581,122890,11676,3.6744963158917023E-9,
582,122911,7164,2.8810340666598824E-7,
583,122912,18732,1.524110629148123E-7,
584,122913,17705,1.142478603125392E-7,
585,122914,9276,9.627945714236538E-8,
586,122915,11505,9.062080363000838E-8,
587,122916,10313,1.1756455129369474E-7,
588,122917,400,9.045676653888077E-8,
589,122918,13061,1.1707350135042152E-7,
590,122919,11179,1.4126343336539272E-7,
591,122921,609,1.10022030677411E-7,
592,122922,9754,1.5321051972837296E-7,
593,122923,614,1.4565671720516416E-7,
594,122924,15537,6.741866211130572E-8,
595,122925,2123,7.357777775661158E-8,
596,122926,5763,9.292919411138624E-9,
597,122927,501,9.566549322092556E-8,
598,122928,6274,4.659749093964489E-9,
599,122929,9474,2.3252872093014945E-9,
600,122930,30101,8.840714238777255E-8,
601,122941,75,1.1454182082956047E-7,
602,122942,6053,8.182819504144093E-8,
603,122943,2293,1.301759695626211E-7,
604,122944,6592,2.4088463520933113E-8,
605,122945,2501,4.005785446811445E-8,
606,122946,7806,2.0426582800497357E-9,
607,122947,17374,6.9959353329466264E-9,
608,122948,3721,1.2501263603232116E-8,
609,122949,9816,2.2021170000316248E-8,
610,122950,306,1.1604962153229309E-7,
611,122961,3054,2.920038767507349E-8,
612,122962,3634,2.244287966437432E-8,
613,122963,1190,4.521576500903101E-8,
614,122964,25207,1.556019078403732E-8,
615,122965,3358,1.5002264135692943E-8,
616,122966,6034,1.9305010314228226E-8,
617,122967,2557,1.1519283546008778E-8,
618,122968,27002,6.9350500965237346E-9,
619,122969,14397,4.718732601893394E-9,
620,122970,33383,1.786493814766423E-8,
621,122981,643,6.178593174615786E-10,
622,122982,22493,1.1305058388749077E-9,
623,122983,1336,7.151094265913589E-10,
624,122984,2966,3.4915633974854753E-10,
625,122985,6665,1.7322375503384935E-9,
626,122986,4664,5.635837711826913E-9,
627,122987,4784,4.34227475788628E-9,
628,122988,2411,3.946104778099272E-9,
629,122989,3747,9.38985322188979E-9,
630,122990,28675,8.326897365157342E-9,
631,123010,21695,5.772044202594244E-9,
632,123021,399,3.1455430571147174E-8,
633,123022,5200,3.663631986820919E-8,
634,123023,1477,2.6876720118057444E-8,
635,123024,11268,5.153030466664376E-9,
636,123025,1247,2.0368658953709397E-8,
637,123026,4294,5.834236231751399E-9,
638,123027,6707,2.8328265492929724E-8,
639,123028,4012,2.9586300775685476E-7,
640,123029,3533,2.5289255727438067E-8,
641,123030,1242,2.3832244619904903E-8,
642,123040,35384,1.5129084916428425E-7,
643,123050,20914,1.9057378329991683E-8,
644,123061,22208,2.5564713582523287E-8,
645,123062,53679,9.917794590658967E-7,
646,123063,11792,5.18086280292745E-7,
647,123064,10011,1.419626130319578E-6,
648,123065,955,5.3728457894505E-7,
649,123066,9836,1.1553610343066296E-6,
650,123067,5567,8.593692003186621E-7,
651,123068,5624,5.145151051779264E-7,
652,123069,7650,8.748557622384538E-7,
653,123070,30938,3.256720608962672E-8,
654,123080,25327,4.9912166764966364E-8,
655,123090,4029,1.3825758922626213E-7,
656,124100,3418,2.062403159415639E-7,
657,124200,6405,2.3143499284687493E-8,
658,124201,20935,5.7145957056248365E-8,
659,124202,8961,1.1159380111949949E-8,
660,124203,10671,1.2906993858468493E-8,
661,124204,6190,1.5520847059300133E-8,
662,124205,3410,4.825936064034163E-9,
663,124206,8813,9.003500953859788E-9,
664,124207,4841,2.6515444419418955E-9,
665,124208,6792,2.615611932425244E-8,
666,124209,4608,2.462023016266104E-8,
667,124300,3108,1.6710063744892568E-7,
668,124401,3387,5.0410803000399846E-8,
669,124402,11632,4.328047184348077E-7,
670,124403,1947,1.464329683644184E-7,
671,124404,17489,2.038959576823835E-6,
672,124405,15787,5.160618953035187E-7,
673,124406,9181,1.6003559977659445E-6,
674,124407,15634,1.719724347734338E-6,
675,124408,7792,1.2257764784776205E-6,
676,124409,21469,2.8852149908156642E-6,
677,124501,7251,4.9545721695298105E-8,
678,124502,18742,4.639210762448179E-7,
679,124503,9817,1.1454714676480353E-6,
680,124504,10116,4.257551711180675E-7,
681,124505,8244,8.132357361769037E-7,
682,124506,17495,1.552250011955074E-6,
683,124507,1655,2.2852968784620407E-7,
684,124508,19929,6.40117362532894E-7,
