system:index,PfafIDIrrWW_monthY2014M05,countIrrWW_monthY2014M05,meanIrrWW_monthY2014M05,.geo
118,114228,5771,0.0,
119,114229,9213,0.0,
120,114230,2510,0.0,
121,114240,9987,0.0,
122,114250,4469,0.0,
123,114260,6798,0.0,
124,114270,14977,1.7609468839582565E-5,
125,114281,1050,1.5806681195291395E-4,
126,114282,6319,0.0,
127,114283,60,0.0,
128,114284,14492,0.0,
129,114285,1297,0.0,
130,114286,6726,0.0,
131,114287,4228,0.0,
132,114288,2619,0.0,
133,114289,5390,0.0,
134,114290,26586,4.6156296263413706E-4,
135,114300,722,0.00660542498194488,
136,114410,3376,1.0999142903919825E-6,
137,114411,11647,0.0016364813189510268,
138,114412,3525,0.0,
139,114413,15127,5.1400498357692376E-5,
140,114414,3267,5.863061564477821E-6,
141,114415,1,4.789207518678104E-4,
142,114416,4264,0.0,
143,114417,542,3.89918401949541E-4,
144,114418,12522,1.942951465803022E-6,
145,114419,3385,1.344685984693313E-4,
146,114420,17640,1.5908133762476848E-6,
147,114430,12313,1.246854464141613E-4,
148,114441,1660,2.698507685441051E-4,
149,114442,3796,2.9669983502615218E-5,
150,114443,23070,4.775441758929741E-5,
151,114444,3586,0.0,
152,114445,6066,0.0,
153,114446,8489,0.0,
154,114447,2883,0.0,
155,114448,12265,0.0,
156,114449,8665,0.0,
157,114450,473,4.513978516280632E-5,
158,114460,29132,8.339501687582348E-5,
159,114470,26976,2.240593029277115E-5,
160,114480,17674,1.0409237831523495E-6,
161,114490,22455,1.5984087603217286E-7,
162,114500,27914,7.05193336863372E-4,
163,114601,5823,0.0,
164,114602,10662,9.379625436703739E-4,
165,114603,506,2.1441813028314354E-5,
166,114604,6933,0.0,
167,114605,4090,2.6790364416023358E-6,
168,114606,5583,1.2755400181928659E-5,
169,114607,21267,5.380174077251605E-6,
170,114608,3869,0.0,
171,114609,2978,0.0,
172,114701,4745,0.006755584468538653,
173,114702,5013,4.6163327575435883E-4,
174,114703,5019,0.0026112423924447574,
175,114704,8359,9.582971425746891E-6,
176,114705,9685,1.9920842178867642E-4,
177,114706,1442,0.0,
178,114707,446,0.0,
179,114708,1479,0.0,
180,114709,13,0.0,
181,114801,5712,9.16294262373269E-6,
182,114802,3134,0.0,
183,114803,856,0.0,
184,114804,3306,1.5423190004934063E-7,
185,114805,5341,0.0,
186,114806,4465,0.0,
187,114807,8853,0.0,
188,114808,9325,5.3283623864437606E-8,
189,114809,12520,3.2326894848107496E-7,
190,114910,24602,1.6019703532145374E-4,
191,114920,13186,9.751471132929673E-6,
192,114931,367,3.1577142279008756E-4,
193,114932,6668,1.0551574549560211E-4,
194,114933,3381,0.0,
195,114934,4835,0.0,
196,114935,10129,3.763168297088824E-5,
197,114936,1413,0.0,
198,114937,2005,0.0,
199,114938,7122,0.0,
200,114939,3723,0.0,
201,114940,17917,1.159178786620864E-6,
202,114950,8839,0.0,
203,114960,17499,1.4723914882267225E-4,
204,114970,3830,0.0,
205,114980,12419,2.0858998042089046E-7,
206,114990,32085,3.10527368577264E-4,
207,115101,71040,4.2840289326322926E-5,
208,115102,2813,7.422479705989667E-5,
209,115103,1057,0.0,
210,115201,4944,1.4543491392319945E-7,
211,115202,7332,6.891839297070359E-5,
212,115203,9279,5.197072537953679E-4,
213,115204,4711,0.0,
214,115205,18925,2.0428379700243854E-5,
215,115206,1020,0.0,
216,115207,6669,8.017210329369028E-5,
217,115208,4606,4.2174645216576273E-7,
218,115209,6567,4.724987698424893E-5,
219,115300,31550,1.6132136304828745E-4,
220,115410,59,0.0,
221,115421,2746,0.0,
222,115422,5910,0.0,
223,115423,190,0.0,
224,115424,27002,5.585957308043883E-4,
225,115425,317,0.0,
226,115426,4129,5.90510490375744E-6,
227,115427,2339,0.0,
228,115428,1980,0.0,
229,115429,11579,1.0639904282857472E-4,
230,115430,18309,0.0,
231,115440,14238,0.0,
232,115451,34,0.0,
233,115452,3041,0.0,
234,115453,6141,7.299969567008027E-5,
235,115454,5229,7.315735096289363E-5,
236,115455,8528,3.38782657713423E-5,
237,115456,4944,0.0,
238,115457,740,0.0,
239,115458,4129,3.039319677096011E-5,
240,115459,17083,1.417227887136666E-4,
241,115460,8270,1.3754103427145802E-4,
242,115470,9268,1.3910287915739022E-4,
243,115480,12405,0.0,
244,115490,6089,0.0,
245,115501,6,0.0,
246,115502,8893,0.0,
247,115503,750,0.0,
248,115504,2436,0.0,
249,115505,2096,0.0,
250,115506,7486,0.0,
251,115507,574,0.0,
252,115508,7481,0.0,
253,115509,7552,0.0,
254,115601,269,0.0,
255,115602,21806,1.678120773478174E-4,
256,115603,1991,6.840773521182196E-6,
257,115604,2276,5.315334947455719E-4,
258,115605,19149,4.1059823146983286E-4,
259,115606,1710,3.757877069846452E-4,
260,115607,4877,6.02331405339413E-5,
261,115608,12255,2.771666006616233E-4,
262,115711,18,0.0,
263,115712,7528,2.471028462312756E-6,
264,115713,7,0.0,
265,115714,25076,5.176244240288216E-5,
266,115715,13882,5.628697975245646E-4,
267,115716,6926,9.245637114740136E-4,
268,115717,32235,5.156822556188833E-4,
269,115718,4428,2.832630000095779E-4,
270,115719,27564,7.569423522682524E-4,
271,115720,175,0.0,
272,115730,15209,3.763232448207502E-5,
273,115740,4470,0.0,
274,115750,4443,0.0,
275,115801,15355,2.8478578761258585E-4,
276,115802,8564,5.3530140200250156E-5,
277,115803,22718,1.2964236922083138E-5,
278,115804,1554,0.0,
279,115805,2794,0.0,
280,115806,5497,0.0,
281,115807,2697,0.0,
282,115808,8272,0.0,
283,115809,7022,0.0,
284,115900,20078,3.8139437851134693E-6,
285,116001,3505,2.6996967129275163E-5,
286,116002,38883,2.3932429322537872E-5,
287,116003,3319,3.002866345561251E-5,
288,116004,21261,1.0268998749995867E-4,
289,116005,3515,0.0,
290,116006,4365,0.0,
291,116007,6990,0.0,
292,116008,3767,0.0,
293,116009,7974,1.5494905251280018E-5,
294,117000,10611,6.37130833531349E-5,
295,117100,200,0.0,
296,117101,327,0.0,
297,117102,12545,1.8910519865846877E-5,
298,117103,154,0.0,
299,117104,13065,0.0,
300,117105,9005,0.0,
301,117106,6687,6.29499408122982E-5,
302,117107,528,0.0,
303,117108,11426,2.1585189102577256E-5,
304,117109,3709,0.0,
305,117201,2410,2.2659776357956337E-5,
306,117202,9093,0.0,
307,117203,5632,1.3214313025827155E-5,
308,117204,15089,4.9451741405317325E-5,
309,117205,7273,1.2126941620874467E-4,
310,117206,15598,5.945064652645965E-5,
311,117207,2233,0.004537779043797655,
312,117208,6528,8.555325115906016E-4,
313,117209,47115,0.0018895059314239984,
314,117300,3443,5.073189264849542E-5,
315,117310,1731,0.0,
316,117320,9733,9.09575554163242E-5,
317,117321,35,0.0,
318,117322,3445,1.618804872397818E-5,
319,117323,4536,6.861541464504674E-5,
320,117324,8445,4.7201015364492126E-5,
321,117325,4901,2.7228048131372224E-4,
322,117326,10718,2.714648657392005E-5,
323,117327,860,4.655441960302502E-4,
324,117328,3379,1.3841578891870954E-4,
325,117329,8495,0.002535125184137387,
326,117331,962,3.4382671789024026E-6,
327,117332,8998,9.288605734550906E-5,
328,117333,1609,1.508679027343149E-5,
329,117334,4584,2.499321176426255E-6,
330,117335,130,3.6537483541301095E-5,
331,117336,5124,2.9833923222630293E-5,
332,117337,3766,3.1908110747138606E-5,
333,117338,7822,1.305412231810933E-4,
334,117339,4481,2.55192944713958E-5,
335,117340,3629,7.796561127148513E-6,
336,117341,3562,4.4682887256002416E-5,
337,117342,1453,0.0020192916011164907,
338,117343,225,3.019555706446321E-4,
339,117344,24075,9.048203334234734E-6,
340,117345,1996,3.714711570114153E-4,
341,117346,2560,0.0020839821945949767,
342,117347,7977,2.1305040673921596E-4,
343,117348,6817,0.0011804080933893288,
344,117349,7746,0.00166069525716202,
345,117350,9106,0.0,
346,117360,1417,0.0,
347,117361,8261,2.836929755333415E-5,
348,117362,4616,0.0,
349,117363,1954,2.543676647663044E-4,
350,117364,3249,4.860194718295719E-5,
351,117365,5139,6.38261749840154E-4,
352,117366,3863,2.0518192755409E-4,
353,117367,10234,1.3130402661304353E-4,
354,117368,3636,0.0,
355,117369,8350,1.5659675548121E-5,
356,117370,289,2.441596400144167E-4,
357,117380,20668,2.3707625184181302E-4,
358,117390,8986,1.720251023912242E-5,
359,117400,31535,4.145594783348293E-5,
360,117410,6659,2.446891056389191E-6,
361,117420,9684,0.0,
362,117430,6244,0.0,
363,117441,7455,0.0,
364,117442,30064,2.5716584130566996E-7,
365,117443,1483,0.0,
366,117444,4685,8.821402306832559E-7,
367,117445,6049,1.309937998489161E-4,
368,117446,6873,4.993508346804459E-5,
369,117447,7098,2.3259740512804457E-6,
370,117448,11424,1.9784689184920547E-5,
371,117449,10133,1.5518469925958944E-5,
372,117450,23656,1.278109272639997E-4,
373,117460,32576,0.0,
374,117470,3648,0.0,
375,117480,6353,3.6433241659518856E-4,
376,117490,34383,7.050967138199953E-4,
377,117501,4101,0.0,
378,117502,19773,3.701297969831267E-7,
379,117503,131,0.0,
380,117504,4880,0.0,
381,117505,1891,0.0,
382,117506,20274,9.348084665298736E-6,
383,117507,1796,3.896377738850661E-5,
384,117508,7144,6.653819866405719E-5,
385,117509,6695,3.6488756078204497E-6,
386,117610,21194,1.929951830741807E-5,
387,117621,20963,0.0,
388,117622,7510,0.0,
389,117623,6148,0.0,
390,117624,5529,0.0,
391,117625,3107,0.0,
392,117626,5092,7.814411745313046E-8,
393,117627,2338,0.0,
394,117628,4803,8.972327924652793E-7,
395,117629,17441,9.822875228523808E-6,
396,117630,7944,0.0,
397,117640,12237,1.3459822447519741E-6,
398,117650,27139,0.0,
399,117660,11080,3.596913077953474E-5,
400,117670,16159,3.411872011425239E-7,
401,117680,7373,6.997396315612091E-7,
402,117690,8974,0.0,
403,117701,4237,5.852481026437572E-8,
404,117702,3062,0.0,
405,117703,3098,0.0,
406,117704,29472,1.4159427305104616E-5,
407,117705,3488,6.183752554222966E-5,
408,117706,12305,2.731442988131713E-5,
409,117707,5022,2.0962847643655235E-5,
410,117708,6600,0.0,
411,117709,6,0.0,
412,117801,19386,3.900965057295006E-6,
413,117802,8138,7.728408958312569E-6,
414,117803,4481,0.0,
415,117804,4823,0.0,
416,117805,9139,0.0,
417,117806,4243,0.0,
418,117807,14182,1.279817809028654E-6,
419,117808,4009,6.73774988402863E-6,
420,117809,5404,2.6295253567982144E-7,
421,117911,4254,0.0,
422,117912,11369,0.0,
423,117913,4828,0.0,
424,117914,9748,0.0,
425,117915,2892,0.0,
426,117916,4522,0.0,
427,117917,881,0.0,
428,117918,3489,0.0,
429,117919,3366,0.0,
430,117920,12385,1.2710054974387856E-5,
431,117930,3842,0.0,
432,117940,17976,6.688114438479159E-6,
433,117950,35035,1.8497494791286203E-6,
434,117960,27987,1.9675748451346585E-6,
435,117970,4764,0.0,
436,117980,23322,9.619382629761196E-6,
437,117990,502,0.0,
438,121000,5402,7.23204965514373E-5,
439,122100,13683,1.3139552803363904E-5,
440,122211,6406,1.6061918148867032E-5,
441,122212,1855,8.096109668444666E-5,
442,122213,3138,2.2390579939462305E-6,
443,122214,5851,0.001883679315885102,
444,122215,3894,0.003662190651452474,
445,122216,2115,9.491218327565622E-4,
446,122217,20739,7.59159881052984E-5,
447,122218,7387,1.3398144507853278E-5,
448,122219,381,0.0,
449,122220,10173,4.481064382250985E-5,
450,122230,15251,2.381024553152628E-5,
451,122240,13981,9.392327165246702E-5,
452,122250,4175,1.7217896788519418E-4,
453,122260,9898,8.627928426112785E-5,
454,122270,25323,7.237061085761773E-5,
455,122281,58,0.0,
456,122282,18679,9.075886761521221E-6,
457,122283,8866,2.434627157495834E-5,
458,122284,3054,1.1545478428410384E-5,
459,122285,1410,8.024056768948864E-6,
460,122286,2459,1.4671183222253231E-4,
461,122287,2283,0.0,
462,122288,5474,9.877097584408782E-5,
463,122289,4972,3.223485750178401E-5,
464,122290,14591,2.2029319009483138E-5,
465,122310,31891,1.2207884332472827E-5,
466,122321,1222,0.0,
467,122322,23462,3.270091102138733E-5,
468,122323,1012,5.762635953478604E-6,
469,122324,26869,2.6556680788568816E-4,
470,122325,566,5.778960803562063E-5,
471,122326,979,0.0,
472,122327,743,0.0,
473,122328,2014,0.0,
474,122329,9878,1.4502032734361434E-4,
475,122330,1421,5.159550495005021E-4,
476,122340,19786,9.836228891572509E-6,
477,122350,11368,2.109036403315705E-5,
478,122360,35190,7.999771657161078E-6,
479,122371,6512,9.4178489787132E-6,
480,122372,2747,0.0,
481,122373,5796,6.461505933576156E-7,
482,122374,6294,1.2943007592233737E-6,
483,122375,2608,0.0,
484,122376,11494,1.2458229429756292E-4,
485,122377,3260,0.0,
486,122378,2622,0.0,
487,122379,170,0.0,
488,122380,30585,3.0622455848259455E-4,
489,122390,928,0.0,
490,122410,9362,5.079060611143227E-5,
491,122421,1196,1.1671192400229955E-5,
492,122422,18009,2.0414101986609924E-5,
493,122423,7491,5.308775597524703E-5,
494,122424,10799,1.3555200103399767E-4,
495,122425,914,1.863677859691962E-6,
496,122426,4254,1.3888993744987703E-4,
497,122427,5533,0.0010194751396326474,
498,122428,2222,1.2925577627699429E-4,
499,122429,3051,2.1500604807144898E-4,
500,122430,27772,9.961256624079647E-5,
501,122440,12555,1.3064323867585114E-4,
502,122450,18864,6.136538239117891E-5,
503,122460,7469,3.242531614519636E-7,
504,122470,3244,5.086064465886232E-5,
505,122480,5516,8.942938772883449E-5,
506,122491,6706,6.806067686312459E-5,
507,122492,3053,7.211404220360919E-7,
508,122493,1532,1.2232981254899742E-4,
509,122494,2788,1.3777787409998053E-4,
510,122495,5977,1.938243597696244E-4,
511,122496,5303,2.1136073676871763E-4,
512,122497,1273,7.978374900595874E-5,
513,122498,3034,1.96525428113706E-5,
514,122499,10962,9.93278610120179E-6,
515,122500,23063,1.398989193373598E-4,
516,122611,9237,0.0015678225161986986,
517,122612,5371,3.741858141586762E-4,
518,122613,192,0.0,
519,122614,4748,0.0,
520,122615,4622,1.8025549668408832E-4,
521,122616,10095,1.6889098605755492E-5,
522,122617,15119,1.395170297987829E-5,
523,122618,8593,0.0,
524,122619,19409,1.0033679695043835E-5,
525,122620,12619,8.713583825649424E-6,
526,122630,2524,2.770685738080918E-5,
527,122640,29501,0.0,
528,122650,5639,3.365993671364454E-5,
529,122660,16242,4.64808434840339E-5,
530,122670,3328,8.325259387777749E-6,
531,122680,11281,9.151653117096374E-5,
532,122690,29803,4.18500329680969E-4,
533,122710,5407,1.404133695826708E-4,
534,122722,5618,8.95449587172359E-5,
535,122723,11478,1.3792154862690833E-5,
536,122724,14659,1.292781117179505E-4,
537,122725,8871,1.4419008565778885E-5,
538,122726,3932,2.1014501232459833E-4,
539,122727,1890,0.0,
540,122728,7726,6.809176344216114E-5,
541,122729,8395,1.527016675432304E-4,
542,122730,4711,1.5121700067372966E-6,
543,122740,8391,0.0,
544,122750,4912,3.650004601282905E-5,
545,122760,12525,0.0,
546,122770,24193,8.036544161099419E-5,
547,122781,503,4.025876520048002E-6,
548,122782,2807,0.0,
549,122783,2653,0.0,
550,122784,25385,2.9275518154085244E-5,
551,122785,1998,0.0,
552,122786,1849,0.0,
553,122787,5021,4.082668718959917E-5,
554,122788,7791,1.303391828349878E-5,
555,122789,5635,1.2577912765237905E-4,
556,122790,26804,2.1791426014738167E-5,
557,122810,16351,8.05496059925713E-7,
558,122820,26020,0.0,
559,122830,15823,0.0,
560,122841,427,0.0,
561,122842,3197,0.0,
562,122843,2941,0.0,
563,122844,5885,0.0,
564,122845,151,0.0,
565,122846,18775,0.0,
566,122847,2010,0.0,
567,122848,6351,0.0,
568,122849,6829,0.0,
569,122851,10,0.0,
570,122852,5277,0.0,
571,122853,162,0.0,
572,122854,5104,0.0,
573,122855,11928,0.0,
574,122856,6580,0.0,
575,122857,2106,0.0,
576,122858,6842,0.0,
577,122859,830,0.0,
578,122860,9486,0.0,
579,122870,11735,0.0,
580,122880,12156,0.0,
581,122890,11676,0.0,
582,122911,7164,1.4163432028382129E-5,
583,122912,18732,7.998010093162423E-7,
584,122913,17705,2.13451309164731E-5,
585,122914,9276,2.695259168519253E-6,
586,122915,11505,0.0,
587,122916,10313,0.0,
588,122917,400,0.0,
589,122918,13061,0.0,
590,122919,11179,0.0,
591,122921,609,0.0,
592,122922,9754,0.0,
593,122923,614,0.0,
594,122924,15537,0.0,
595,122925,2123,0.0,
596,122926,5763,0.0,
597,122927,501,0.0,
598,122928,6274,0.0,
599,122929,9474,0.0,
600,122930,30101,2.9409444517297273E-8,
601,122941,75,0.0,
602,122942,6053,0.0,
603,122943,2293,0.0,
604,122944,6592,0.0,
605,122945,2501,0.0,
606,122946,7806,0.0,
607,122947,17374,0.0,
608,122948,3721,0.0,
609,122949,9816,0.0,
610,122950,306,0.0,
611,122961,3054,0.0,
612,122962,3634,0.0,
613,122963,1190,0.0,
614,122964,25207,0.0,
615,122965,3358,0.0,
616,122966,6034,0.0,
617,122967,2557,0.0,
618,122968,27002,0.0,
619,122969,14397,0.0,
620,122970,33383,0.0,
621,122981,643,0.0,
622,122982,22493,0.0,
623,122983,1336,0.0,
624,122984,2966,0.0,
625,122985,6665,0.0,
626,122986,4664,0.0,
627,122987,4784,0.0,
628,122988,2411,0.0,
629,122989,3747,0.0,
630,122990,28675,0.0,
631,123010,21695,5.5101138237899995E-6,
632,123021,399,0.0010217247144323348,
633,123022,5200,2.3299794360702184E-5,
634,123023,1477,9.725793678262854E-4,
635,123024,11268,1.2865003118056059E-6,
636,123025,1247,6.177552809790454E-7,
637,123026,4294,6.2788378310452236E-6,
638,123027,6707,1.4856644020458115E-5,
639,123028,4012,4.758437274735178E-6,
640,123029,3533,6.841632625334403E-5,
641,123030,1242,3.588139889300062E-5,
642,123040,35384,1.929897156928532E-4,
643,123050,20914,2.1199814839405187E-7,
644,123061,22208,1.7790557154595156E-5,
645,123062,53679,4.1063346026185335E-4,
646,123063,11792,0.001015899505135718,
647,123064,10011,4.8129596867431786E-4,
648,123065,955,0.0010327363650312307,
649,123066,9836,3.381402033997948E-5,
650,123067,5567,2.4278069775940302E-5,
651,123068,5624,2.156110680772379E-7,
652,123069,7650,5.824352310768963E-6,
653,123070,30938,5.3849231047660505E-6,
654,123080,25327,6.7813708350006964E-6,
655,123090,4029,8.570152080194103E-5,
656,124100,3418,0.0010863182882753428,
657,124200,6405,0.0,
658,124201,20935,1.0183366267177209E-5,
659,124202,8961,0.0,
660,124203,10671,0.0,
661,124204,6190,0.0,
662,124205,3410,0.0,
663,124206,8813,0.0,
664,124207,4841,0.0,
665,124208,6792,1.0170870537269736E-6,
666,124209,4608,0.0,
667,124300,3108,0.003962550710301487,
668,124401,3387,1.1231522360031163E-4,
669,124402,11632,2.3901379745247753E-5,
670,124403,1947,4.302515360278219E-5,
671,124404,17489,0.0023851698289167537,
672,124405,15787,0.0016885720704209214,
673,124406,9181,8.837081471809772E-4,
674,124407,15634,2.0571266143479353E-4,
675,124408,7792,0.0014236593773452124,
676,124409,21469,8.588963085209245E-4,
677,124501,7251,1.6533803094177901E-4,
678,124502,18742,4.092092907720427E-5,
679,124503,9817,7.057307764452967E-5,
680,124504,10116,1.2531596225048878E-5,
681,124505,8244,2.522371743619187E-4,
682,124506,17495,9.819645328902882E-4,
683,124507,1655,4.510190717344484E-5,
684,124508,19929,2.5401850166639165E-5,
685,124509,3805,0.0011527409003042474,
686,124600,36293,2.9768949313978853E-5,
687,124700,3227,4.553888461444235E-4,
688,124800,24464,0.0,
689,124910,814,1.6378076092356983E-6,
690,124920,20398,1.2235172477657145E-4,
691,124931,4528,1.0999612242237735E-5,
692,124932,12529,2.6914801625361824E-7,
693,124933,6339,1.1862076497531664E-4,
694,124934,6158,1.5185694556357784E-4,
695,124935,455,3.63236616830036E-4,
696,124936,10652,1.8891401929265343E-4,
697,124937,5088,1.2919834025811111E-7,
698,124938,2932,1.6565148542369946E-6,
699,124939,1244,3.3158579010271503E-6,
700,124940,14766,2.0378883635353725E-7,
701,124950,5280,1.893993827094711E-5,
702,124960,22318,3.3752490908955017E-6,
703,124970,1182,2.6793768703428123E-5,
704,124980,17130,2.1082318463415352E-4,
705,124990,38051,0.0010450027729360027,
706,125100,1001,1.6558622470991426E-4,
707,125201,4222,0.0012882144745402367,
708,125202,5277,6.103601460656724E-4,
709,125203,1353,4.447967508692461E-4,
710,125204,4991,3.07067307227887E-6,
711,125205,5767,1.967357262933332E-4,
712,125206,9043,0.0012993861063683653,
713,125207,1457,7.261543732906506E-4,
714,125208,13520,0.0014289183535730846,
715,125209,14535,6.856901230747771E-4,
716,125300,13431,0.0016782352059243508,
717,125401,1099,2.168048025075912E-4,
718,125402,946,0.0,
719,125403,174,0.0,
720,125404,15472,4.3279152117493906E-4,
721,125405,1666,0.005792912645374456,
722,125406,1092,4.052731600899946E-6,
723,125407,2852,9.688184810381875E-4,
724,125408,11142,2.6715771745647104E-4,
725,125409,5118,3.895654903854799E-5,
726,125510,39354,1.208765264047564E-4,
727,125520,38719,7.839975849250022E-4,
728,125531,5811,4.65178915168938E-5,
729,125532,5982,3.9824627241458643E-4,
730,125533,12861,5.642388107323716E-4,
731,125534,9070,8.585976824443316E-4,
732,125535,8126,1.1233458079286462E-5,
733,125536,26970,1.3903647651554522E-4,
734,125537,7597,2.2949737961671477E-5,
735,125538,8345,1.1846877059020942E-4,
736,125539,3625,0.0,
737,125540,28185,1.3738401842691307E-4,
738,125550,11094,1.147759919987355E-4,
739,125561,4720,3.7306676465504774E-4,
740,125562,4613,3.443953369763032E-4,
741,125563,2050,1.569695089795483E-4,
742,125564,3862,7.311715943693944E-4,
743,125565,4192,0.0023808029145805892,
744,125566,6509,3.50943025415489E-4,
745,125567,5771,0.0011872091489874028,
746,125568,6092,2.42550016888293E-4,
747,125569,3866,4.3114327881898227E-4,
748,125570,7460,1.271178650917435E-4,
749,125580,29518,8.135673735542988E-4,
750,125590,3542,3.794088966707802E-4,
751,125601,1659,0.0011382936767039497,
752,125602,5655,1.2071780528981593E-4,
753,125603,8435,5.8075418480718776E-5,
754,125604,1875,6.802497459960478E-5,
755,125605,2118,2.3123544716513531E-4,
756,125606,14253,4.244502150649698E-5,
757,125607,8709,3.459067482300001E-5,
758,125608,1909,2.524836060864938E-5,
759,125609,3590,3.9600661332607256E-4,
760,125700,10009,3.2501630643977174E-4,
761,125801,2344,7.877283207415322E-4,
762,125802,18548,3.8060027049420086E-4,
763,125803,879,6.150030204603208E-5,
764,125804,25626,1.5344075109121773E-4,
765,125805,3630,0.0022578924469154964,
766,125806,2569,0.001136079074310969,
767,125807,3379,0.001264673258748108,
768,125808,1554,2.7742530974432235E-4,
769,125809,4237,6.928385369342245E-5,
770,125900,21988,0.0018469602217577343,
771,126000,14216,0.0,
772,126010,17609,0.0014728513810263002,
773,126020,10837,0.0015731528666789736,
774,126030,7258,0.0033934250036627045,
775,126041,933,0.004307194762099914,
776,126042,23196,3.600245238710307E-5,
777,126043,13881,0.0013321341252823245,
778,126044,5354,9.083225330010932E-5,
779,126045,1345,2.3603879085392642E-4,
780,126046,8867,1.4507372588053413E-4,
781,126047,494,1.1997386655711161E-4,
782,126048,4234,2.925687383090845E-4,
783,126049,5274,7.535166940319541E-5,
784,126050,3970,3.770255190973452E-5,
785,126060,6410,0.0,
786,126070,6557,0.0,
787,126080,13661,1.7040872068603922E-6,
788,126090,7863,1.4414237164104252E-7,
789,127100,6765,5.377051202819864E-5,
790,127200,5107,0.0,
791,127201,317,0.0,
792,127202,23935,0.0,
793,127203,8339,0.0,
794,127204,13276,4.000558938395568E-7,
795,127205,18852,0.0,
796,127206,6514,0.0,
797,127207,624,0.0,
798,127208,15023,0.0,
799,127209,20663,1.2012591942628228E-4,
800,127300,12402,0.0,
801,127301,1398,0.0,
802,127302,6859,0.0,
803,127303,12588,6.902240702141868E-5,
804,127304,16009,6.711035585037885E-6,
805,127305,2474,4.389954759338948E-5,
806,127306,8525,0.0,
807,127307,17408,2.5989616383600886E-5,
808,127308,6088,0.0,
809,127309,7623,7.481029696408006E-5,
810,127400,33840,9.434874392393901E-8,
811,127410,26930,5.123565655616059E-7,
812,127420,7055,0.0,
