system:index,PfafIDIrrWN_monthY2014M03,countIrrWN_monthY2014M03,meanIrrWN_monthY2014M03,.geo
69,112115,1326,0.0,
70,112116,4584,0.0015011372807973336,
71,112117,2017,0.0,
72,112118,4443,5.626161370427926E-4,
73,112119,6741,0.0,
74,112120,6306,0.0,
75,112130,3588,0.0,
76,112140,5675,0.0,
77,112150,567,0.0,
78,112160,4941,0.0,
79,112170,17030,0.0,
80,112180,5677,0.0,
81,112190,13172,0.0,
82,112200,33905,0.0,
83,112300,8315,0.0,
84,112400,30830,0.0,
85,112500,806,0.0,
86,112600,7692,0.0,
87,112700,9177,0.0,
88,112801,6769,0.0,
89,112802,7135,0.0,
90,112803,17267,0.0,
91,112804,9185,0.0,
92,112805,5556,0.0,
93,112806,6540,0.0,
94,112807,9643,0.0,
95,112808,3496,0.0,
96,112809,10746,0.0,
97,112901,27,0.0,
98,112902,3218,0.0,
99,112903,1169,0.0,
100,112904,2951,0.0,
101,112905,37,0.0,
102,112906,2413,0.0,
103,112907,779,0.0,
104,112908,5204,0.0,
105,112909,20422,5.574690265676824E-5,
106,113000,4675,0.0,
107,114001,54761,0.0,
108,114002,2390,0.0,
109,114100,1656,4.998612805359317E-4,
110,114210,16802,2.8204697037776436E-5,
111,114221,2409,1.0864585079844433E-6,
112,114222,5839,0.0,
113,114223,174,0.0,
114,114224,77580,2.4139719739191933E-6,
115,114225,2250,0.0,
116,114226,17050,1.6566050045407892E-5,
117,114227,24212,6.219412887223954E-6,
118,114228,5771,0.0,
119,114229,9213,0.0,
120,114230,2510,0.0,
121,114240,9987,0.0,
122,114250,4469,0.0,
123,114260,6798,0.0,
124,114270,14977,3.2633994104806642E-6,
125,114281,1050,3.646273159006543E-5,
126,114282,6319,0.0,
127,114283,60,0.0,
128,114284,14492,0.0,
129,114285,1297,0.0,
130,114286,6726,0.0,
131,114287,4228,0.0,
132,114288,2619,0.0,
133,114289,5390,0.0,
134,114290,26586,1.0183325736679937E-4,
135,114300,722,0.009407078340196964,
136,114410,3376,2.041123730892316E-7,
137,114411,11647,0.001704632877313158,
138,114412,3525,0.0,
139,114413,15127,3.586617827147759E-5,
140,114414,3267,4.700293645835445E-6,
141,114415,1,3.8394073507626373E-4,
142,114416,4264,0.0,
143,114417,542,3.1003322794301606E-4,
144,114418,12522,1.1885594230791051E-7,
145,114419,3385,0.0,
146,114420,17640,3.300099570943154E-8,
147,114430,12313,4.694839582322582E-5,
148,114441,1660,7.088507616702275E-5,
149,114442,3796,2.0839110054016337E-5,
150,114443,23070,2.4437869745881246E-5,
151,114444,3586,0.0,
152,114445,6066,0.0,
153,114446,8489,0.0,
154,114447,2883,0.0,
155,114448,12265,0.0,
156,114449,8665,0.0,
157,114450,473,2.1245804709596448E-5,
158,114460,29132,3.2208500920722735E-5,
159,114470,26976,8.67143131875626E-6,
160,114480,17674,7.334399534121935E-7,
161,114490,22455,9.444461600141811E-8,
162,114500,27914,7.023752712310019E-4,
163,114601,5823,0.0,
164,114602,10662,0.0010758049220270806,
165,114603,506,1.7657667008445943E-5,
166,114604,6933,0.0,
167,114605,4090,3.6662067506267128E-6,
168,114606,5583,1.9381804208494872E-5,
169,114607,21267,1.1285467450753857E-5,
170,114608,3869,0.0,
171,114609,2978,0.0,
172,114701,4745,0.006606186480048469,
173,114702,5013,6.921287692145422E-4,
174,114703,5019,0.0029593218594541333,
175,114704,8359,9.352672273914735E-6,
176,114705,9685,2.7842434356972043E-5,
177,114706,1442,0.0,
178,114707,446,0.0,
179,114708,1479,0.0,
180,114709,13,0.0,
181,114801,5712,3.5216861346508715E-6,
182,114802,3134,0.0,
183,114803,856,0.0,
184,114804,3306,7.44630495357905E-8,
185,114805,5341,0.0,
186,114806,4465,0.0,
187,114807,8853,3.2109277637737143E-6,
188,114808,9325,8.147178201151445E-6,
189,114809,12520,6.423756516841723E-6,
190,114910,24602,7.204918787444263E-5,
191,114920,13186,4.913313140728984E-6,
192,114931,367,1.7594644143946613E-4,
193,114932,6668,3.8948839712574906E-5,
194,114933,3381,0.0,
195,114934,4835,0.0,
196,114935,10129,2.471512747728651E-5,
197,114936,1413,0.0,
198,114937,2005,0.0,
199,114938,7122,0.0,
200,114939,3723,0.0,
201,114940,17917,4.169590245239189E-6,
202,114950,8839,0.0,
203,114960,17499,1.9512495560230394E-4,
204,114970,3830,0.0,
205,114980,12419,7.275029203674522E-7,
206,114990,32085,1.0697987432959292E-4,
207,115101,71040,1.0201218670180751E-5,
208,115102,2813,2.0695384569639802E-5,
209,115103,1057,0.0,
210,115201,4944,5.557176251287259E-8,
211,115202,7332,2.295947462401743E-5,
212,115203,9279,2.1490694799421466E-4,
213,115204,4711,0.0,
214,115205,18925,4.3803606799230014E-6,
215,115206,1020,0.0,
216,115207,6669,4.9342652038558925E-5,
217,115208,4606,1.4191795927838248E-7,
218,115209,6567,1.4478766166886554E-5,
219,115300,31550,4.8418363716533104E-5,
220,115410,59,0.0,
221,115421,2746,0.0,
222,115422,5910,0.0,
223,115423,190,0.0,
224,115424,27002,1.885115945805508E-4,
225,115425,317,0.0,
226,115426,4129,1.6690647511040088E-6,
227,115427,2339,0.0,
228,115428,1980,0.0,
229,115429,11579,3.8667349587466716E-5,
230,115430,18309,0.0,
231,115440,14238,0.0,
232,115451,34,0.0,
233,115452,3041,0.0,
234,115453,6141,1.736141473030816E-5,
235,115454,5229,2.1891867461185665E-5,
236,115455,8528,8.057219567334645E-6,
237,115456,4944,0.0,
238,115457,740,0.0,
239,115458,4129,9.315110433008766E-6,
240,115459,17083,4.353949807100404E-5,
241,115460,8270,4.1499435636619494E-5,
242,115470,9268,2.803552335066229E-5,
243,115480,12405,0.0,
244,115490,6089,0.0,
245,115501,6,0.0,
246,115502,8893,0.0,
247,115503,750,0.0,
248,115504,2436,0.0,
249,115505,2096,0.0,
250,115506,7486,0.0,
251,115507,574,0.0,
252,115508,7481,0.0,
253,115509,7552,0.0,
254,115601,269,0.0,
255,115602,21806,4.284062835189364E-5,
256,115603,1991,1.3190452258902185E-6,
257,115604,2276,1.5335667899370558E-4,
258,115605,19149,1.4445871935312118E-4,
259,115606,1710,8.256915366013917E-5,
260,115607,4877,1.812793787990562E-5,
261,115608,12255,7.494386221010217E-5,
262,115711,18,0.0,
263,115712,7528,1.9001440444658176E-6,
264,115713,7,0.0,
265,115714,25076,5.393515074833627E-5,
266,115715,13882,2.3153398203848107E-4,
267,115716,6926,1.71186479276693E-4,
268,115717,32235,2.4484663195459315E-4,
269,115718,4428,1.5424709322757796E-4,
270,115719,27564,3.554074536209225E-4,
271,115720,175,0.0,
272,115730,15209,2.3507743730626693E-5,
273,115740,4470,0.0,
274,115750,4443,0.0,
275,115801,15355,8.889929931211282E-5,
276,115802,8564,1.6149950603347033E-5,
277,115803,22718,1.4150197752478589E-5,
278,115804,1554,0.0,
279,115805,2794,0.0,
280,115806,5497,0.0,
281,115807,2697,0.0,
282,115808,8272,0.0,
283,115809,7022,0.0,
284,115900,20078,1.6044495562281926E-6,
285,116001,3505,4.951207953771533E-6,
286,116002,38883,5.149116556608883E-6,
287,116003,3319,5.684913296829047E-6,
288,116004,21261,1.8800979057022527E-5,
289,116005,3515,0.0,
290,116006,4365,0.0,
291,116007,6990,0.0,
292,116008,3767,0.0,
293,116009,7974,1.7776259353731308E-6,
294,117000,10611,3.8016728906342785E-5,
295,117100,200,0.0,
296,117101,327,0.0,
297,117102,12545,8.064972842969374E-6,
298,117103,154,0.0,
299,117104,13065,0.0,
300,117105,9005,0.0,
301,117106,6687,2.9819523784265893E-5,
302,117107,528,0.0,
303,117108,11426,8.654033027357622E-6,
304,117109,3709,0.0,
305,117201,2410,1.0893543610256579E-5,
306,117202,9093,0.0,
307,117203,5632,6.352697850315977E-6,
308,117204,15089,5.800638496827609E-6,
309,117205,7273,4.234339584469855E-5,
310,117206,15598,9.426392231343109E-6,
311,117207,2233,0.0013404806366745625,
312,117208,6528,2.631227957720764E-4,
313,117209,47115,4.711190800617724E-4,
314,117300,3443,2.989213815839169E-5,
315,117310,1731,0.0,
316,117320,9733,4.8041494489313486E-5,
317,117321,35,0.0,
318,117322,3445,3.728613841219984E-6,
319,117323,4536,1.5529709625274757E-5,
320,117324,8445,1.3013419773516744E-5,
321,117325,4901,4.073609842546402E-5,
322,117326,10718,5.250184248403685E-6,
323,117327,860,8.895855282438895E-5,
324,117328,3379,3.7748385601855396E-5,
325,117329,8495,7.207055675908954E-4,
326,117331,962,7.919402911909675E-7,
327,117332,8998,1.1665645066210192E-5,
328,117333,1609,3.158280252898343E-6,
329,117334,4584,5.885539355575046E-7,
330,117335,130,8.235836097946333E-6,
331,117336,5124,7.927475112414452E-6,
332,117337,3766,6.780267631537891E-6,
333,117338,7822,5.7373996765684824E-5,
334,117339,4481,7.336430405099554E-6,
335,117340,3629,3.422955139523847E-6,
336,117341,3562,1.3423944782763105E-5,
337,117342,1453,7.458346715927855E-4,
338,117343,225,1.0531876153953358E-4,
339,117344,24075,3.731316957235799E-6,
340,117345,1996,1.771869811468322E-4,
341,117346,2560,9.6967637300753E-4,
342,117347,7977,1.015207668330331E-4,
343,117348,6817,4.899110958925022E-4,
344,117349,7746,8.748485008146244E-4,
345,117350,9106,0.0,
346,117360,1417,0.0,
347,117361,8261,1.4153403242075E-5,
348,117362,4616,0.0,
349,117363,1954,1.1645450042905972E-4,
350,117364,3249,2.080516012713715E-5,
351,117365,5139,2.84327284469558E-4,
352,117366,3863,8.443785142932047E-5,
353,117367,10234,4.437891452682131E-5,
354,117368,3636,0.0,
355,117369,8350,4.208599459340308E-6,
356,117370,289,1.1332906198556333E-4,
357,117380,20668,1.2661028980297386E-4,
358,117390,8986,7.718964275472372E-6,
359,117400,31535,1.1625460814139847E-5,
360,117410,6659,9.395904233836184E-8,
361,117420,9684,0.0,
362,117430,6244,0.0,
363,117441,7455,0.0,
364,117442,30064,9.894364265354099E-8,
365,117443,1483,0.0,
366,117444,4685,3.9872225469545236E-7,
367,117445,6049,6.158495672773357E-5,
368,117446,6873,2.3370839338255448E-5,
369,117447,7098,8.850346836266757E-7,
370,117448,11424,7.436405044821122E-6,
371,117449,10133,4.622192045100808E-6,
372,117450,23656,4.242717850998504E-5,
373,117460,32576,0.0,
374,117470,3648,0.0,
375,117480,6353,1.4183813900377893E-4,
376,117490,34383,1.3946601343765958E-4,
377,117501,4101,0.0,
378,117502,19773,1.9311651766157285E-7,
379,117503,131,0.0,
380,117504,4880,0.0,
381,117505,1891,0.0,
382,117506,20274,4.530224264303782E-6,
383,117507,1796,1.6842177126456415E-5,
384,117508,7144,3.224579854938562E-5,
385,117509,6695,1.1956184471184037E-6,
386,117610,21194,7.912462490644069E-6,
387,117621,20963,0.0,
388,117622,7510,0.0,
389,117623,6148,0.0,
390,117624,5529,0.0,
391,117625,3107,0.0,
392,117626,5092,4.178693460812265E-8,
393,117627,2338,0.0,
394,117628,4803,4.757623856921628E-7,
395,117629,17441,3.706602122720068E-6,
396,117630,7944,0.0,
397,117640,12237,5.895059317548624E-7,
398,117650,27139,0.0,
399,117660,11080,2.0427815132994512E-5,
400,117670,16159,1.100429894804373E-7,
401,117680,7373,2.469916315358575E-7,
402,117690,8974,0.0,
403,117701,4237,2.4908468932050174E-8,
404,117702,3062,0.0,
405,117703,3098,0.0,
406,117704,29472,9.031076259876147E-6,
407,117705,3488,2.154015521042197E-5,
408,117706,12305,7.233723891246389E-6,
409,117707,5022,7.118294311634289E-6,
410,117708,6600,0.0,
411,117709,6,0.0,
412,117801,19386,6.638011524004126E-7,
413,117802,8138,3.0997806054486596E-6,
414,117803,4481,0.0,
415,117804,4823,0.0,
416,117805,9139,0.0,
417,117806,4243,0.0,
418,117807,14182,9.103274876034865E-7,
419,117808,4009,4.510880288610161E-6,
420,117809,5404,2.8697850286535085E-8,
421,117911,4254,0.0,
422,117912,11369,0.0,
423,117913,4828,0.0,
424,117914,9748,0.0,
425,117915,2892,0.0,
426,117916,4522,0.0,
427,117917,881,0.0,
428,117918,3489,0.0,
429,117919,3366,0.0,
430,117920,12385,1.2318843790292682E-5,
431,117930,3842,0.0,
432,117940,17976,4.285515787399017E-6,
433,117950,35035,1.4965545242196708E-6,
434,117960,27987,1.7759519838161232E-6,
435,117970,4764,0.0,
436,117980,23322,5.8621915703642454E-6,
437,117990,502,0.0,
438,121000,5402,5.0568225134350576E-5,
439,122100,13683,6.938221531159563E-6,
440,122211,6406,7.1404814201150224E-6,
441,122212,1855,3.72279757178169E-5,
442,122213,3138,9.984614770846543E-7,
443,122214,5851,0.0015593536764302507,
444,122215,3894,0.001216281259169053,
445,122216,2115,2.9410188379660215E-4,
446,122217,20739,3.463320879235824E-5,
447,122218,7387,4.164906736953882E-6,
448,122219,381,0.0,
449,122220,10173,1.1396695896037129E-5,
450,122230,15251,9.142667989830797E-6,
451,122240,13981,3.0110363149500998E-5,
452,122250,4175,6.853521844434205E-5,
453,122260,9898,3.2609839444761355E-5,
454,122270,25323,3.264872521031829E-5,
455,122281,58,0.0,
456,122282,18679,3.090477897111321E-6,
457,122283,8866,8.374450653728725E-6,
458,122284,3054,4.018408820253221E-6,
459,122285,1410,3.759559389328825E-6,
460,122286,2459,4.486139727979591E-5,
461,122287,2283,0.0,
462,122288,5474,3.088722786009527E-5,
463,122289,4972,8.579796668365441E-6,
464,122290,14591,5.139879370622251E-6,
465,122310,31891,5.5931135976053E-6,
466,122321,1222,0.0,
467,122322,23462,1.162539978773767E-5,
468,122323,1012,7.578424663377646E-7,
469,122324,26869,1.340300706365026E-4,
470,122325,566,7.599895999879463E-6,
471,122326,979,0.0,
472,122327,743,0.0,
473,122328,2014,0.0,
474,122329,9878,6.453866227516635E-5,
475,122330,1421,8.065082758774997E-5,
476,122340,19786,5.472939558276154E-6,
477,122350,11368,2.721595363006027E-6,
478,122360,35190,3.1644772049994195E-6,
479,122371,6512,1.1982039674338337E-6,
480,122372,2747,0.0,
481,122373,5796,6.625562714610277E-8,
482,122374,6294,3.382667046824413E-7,
483,122375,2608,0.0,
484,122376,11494,5.59325246703628E-5,
485,122377,3260,0.0,
486,122378,2622,0.0,
487,122379,170,0.0,
488,122380,30585,1.496629572761786E-4,
489,122390,928,0.0,
490,122410,9362,7.926059019995339E-6,
491,122421,1196,3.547154721302693E-6,
492,122422,18009,8.50251117044104E-6,
493,122423,7491,1.3996852961653744E-5,
494,122424,10799,4.229612100409632E-5,
495,122425,914,9.65015451443301E-7,
496,122426,4254,8.21118862407682E-5,
497,122427,5533,6.284477609529566E-4,
498,122428,2222,8.322601121088727E-5,
499,122429,3051,1.316297484654004E-4,
500,122430,27772,3.3231473851407616E-5,
501,122440,12555,1.627767345115843E-5,
502,122450,18864,1.7114305329387468E-5,
503,122460,7469,1.0347053003531862E-7,
504,122470,3244,1.578476868307395E-5,
505,122480,5516,2.268071782199597E-5,
506,122491,6706,5.87112745066261E-6,
507,122492,3053,4.966123737864849E-8,
508,122493,1532,8.424212299035107E-6,
509,122494,2788,9.714873069288036E-6,
510,122495,5977,2.0292394373078185E-5,
511,122496,5303,2.309047115374622E-5,
512,122497,1273,1.084540157607999E-5,
513,122498,3034,2.953251075381651E-6,
514,122499,10962,1.5084384212490757E-6,
515,122500,23063,4.132588622559386E-5,
516,122611,9237,5.772450603657442E-4,
517,122612,5371,1.376716554286126E-4,
518,122613,192,0.0,
519,122614,4748,0.0,
520,122615,4622,7.97296465822722E-5,
521,122616,10095,8.28407004751749E-6,
522,122617,15119,7.929737909433376E-6,
523,122618,8593,0.0,
524,122619,19409,5.782805433758227E-6,
525,122620,12619,4.911299645848559E-6,
526,122630,2524,1.5442780750560142E-5,
527,122640,29501,0.0,
528,122650,5639,2.353274921812704E-5,
529,122660,16242,1.9822470223834175E-5,
530,122670,3328,3.832877436105285E-6,
531,122680,11281,5.5590810639401784E-5,
532,122690,29803,2.3190536246643384E-4,
533,122710,5407,4.137049240801284E-5,
534,122722,5618,3.0766606446656866E-5,
535,122723,11478,5.358313065127074E-6,
536,122724,14659,8.259534177287822E-5,
537,122725,8871,7.737061202798637E-6,
538,122726,3932,9.735973330602E-5,
539,122727,1890,0.0,
540,122728,7726,1.733150471383007E-5,
541,122729,8395,4.687058193971664E-5,
542,122730,4711,5.434857701560938E-7,
543,122740,8391,0.0,
544,122750,4912,1.3042559739283137E-5,
545,122760,12525,0.0,
546,122770,24193,3.742829711921636E-5,
547,122781,503,1.1218779470798728E-6,
548,122782,2807,0.0,
549,122783,2653,0.0,
550,122784,25385,3.961640731988558E-6,
551,122785,1998,0.0,
552,122786,1849,0.0,
553,122787,5021,5.630893922936282E-6,
554,122788,7791,3.6180847560172743E-6,
555,122789,5635,2.1225488606239166E-5,
556,122790,26804,8.75000118577416E-6,
557,122810,16351,2.93224699398368E-7,
558,122820,26020,0.0,
559,122830,15823,0.0,
560,122841,427,0.0,
561,122842,3197,0.0,
562,122843,2941,0.0,
563,122844,5885,0.0,
564,122845,151,0.0,
565,122846,18775,0.0,
566,122847,2010,0.0,
567,122848,6351,0.0,
568,122849,6829,0.0,
569,122851,10,0.0,
570,122852,5277,0.0,
571,122853,162,0.0,
572,122854,5104,0.0,
573,122855,11928,0.0,
574,122856,6580,0.0,
575,122857,2106,0.0,
576,122858,6842,0.0,
577,122859,830,0.0,
578,122860,9486,0.0,
579,122870,11735,0.0,
580,122880,12156,0.0,
581,122890,11676,0.0,
582,122911,7164,2.392502723805524E-6,
583,122912,18732,2.252312639572628E-7,
584,122913,17705,2.9190474738262638E-6,
585,122914,9276,2.9496591914540565E-8,
586,122915,11505,0.0,
587,122916,10313,0.0,
588,122917,400,0.0,
589,122918,13061,0.0,
590,122919,11179,0.0,
591,122921,609,0.0,
592,122922,9754,0.0,
593,122923,614,0.0,
594,122924,15537,0.0,
595,122925,2123,0.0,
596,122926,5763,0.0,
597,122927,501,0.0,
598,122928,6274,0.0,
599,122929,9474,0.0,
600,122930,30101,1.1640215764276494E-8,
601,122941,75,0.0,
602,122942,6053,0.0,
603,122943,2293,0.0,
604,122944,6592,0.0,
605,122945,2501,0.0,
606,122946,7806,0.0,
607,122947,17374,0.0,
608,122948,3721,0.0,
609,122949,9816,0.0,
610,122950,306,0.0,
611,122961,3054,0.0,
612,122962,3634,0.0,
613,122963,1190,0.0,
614,122964,25207,0.0,
615,122965,3358,0.0,
616,122966,6034,0.0,
617,122967,2557,0.0,
618,122968,27002,0.0,
619,122969,14397,0.0,
620,122970,33383,0.0,
621,122981,643,0.0,
622,122982,22493,0.0,
623,122983,1336,0.0,
624,122984,2966,0.0,
625,122985,6665,0.0,
626,122986,4664,0.0,
627,122987,4784,0.0,
628,122988,2411,0.0,
629,122989,3747,0.0,
630,122990,28675,0.0,
631,123010,21695,2.734143216162184E-6,
632,123021,399,5.069841360791442E-4,
633,123022,5200,1.3038202672460846E-5,
634,123023,1477,4.995198525661835E-4,
635,123024,11268,6.846893990821347E-7,
636,123025,1247,8.701540928520554E-7,
637,123026,4294,5.773448751514703E-6,
638,123027,6707,1.5625630495014017E-5,
639,123028,4012,3.2360793977226846E-6,
640,123029,3533,4.1268012090476907E-5,
641,123030,1242,1.7827952364757152E-5,
642,123040,35384,9.65981472217766E-5,
643,123050,20914,1.5314152106472448E-7,
644,123061,22208,1.0017387383952343E-5,
645,123062,53679,2.1383517999283113E-4,
646,123063,11792,4.616113278238906E-4,
647,123064,10011,2.1584114088806294E-4,
648,123065,955,4.236311036879081E-4,
649,123066,9836,1.3209603166080989E-5,
650,123067,5567,1.0107689648904024E-5,
651,123068,5624,6.670309341263044E-8,
652,123069,7650,1.8266032414000153E-6,
653,123070,30938,2.1527824498604323E-6,
654,123080,25327,2.4417370724157827E-6,
655,123090,4029,3.892163144936006E-5,
656,124100,3418,3.2861619255515845E-4,
657,124200,6405,0.0,
658,124201,20935,3.2012594931701055E-6,
659,124202,8961,0.0,
660,124203,10671,0.0,
661,124204,6190,0.0,
662,124205,3410,0.0,
663,124206,8813,0.0,
664,124207,4841,0.0,
665,124208,6792,2.757993474689684E-7,
666,124209,4608,0.0,
667,124300,3108,0.0015133860556792273,
668,124401,3387,3.354793251865682E-5,
669,124402,11632,6.214707411832644E-6,
670,124403,1947,1.0959830340693638E-5,
671,124404,17489,0.0011487226791824538,
672,124405,15787,7.917844943456742E-4,
673,124406,9181,3.2666675447273036E-4,
674,124407,15634,7.388955559867058E-5,
675,124408,7792,3.455727947556738E-4,
676,124409,21469,2.3170423220725256E-4,
677,124501,7251,3.086226650652405E-5,
678,124502,18742,1.60061228129916E-5,
679,124503,9817,2.592727623334433E-5,
680,124504,10116,4.6495598745538505E-6,
681,124505,8244,9.57702130887102E-5,
682,124506,17495,3.830833201111963E-4,
683,124507,1655,9.845874696640481E-6,
684,124508,19929,7.714454625944156E-6,
685,124509,3805,2.4507891217615853E-4,
686,124600,36293,1.0580255433474487E-5,
687,124700,3227,8.666850193815085E-5,
688,124800,24464,0.0,
689,124910,814,1.417808162783172E-7,
690,124920,20398,1.454347493783941E-5,
691,124931,4528,1.0797524615856685E-6,
692,124932,12529,2.6559920701194333E-8,
693,124933,6339,1.8165305957998215E-5,
694,124934,6158,2.0139689977727268E-5,
695,124935,455,1.1591032118612633E-4,
696,124936,10652,1.6102790558893894E-5,
697,124937,5088,4.1227730549704865E-8,
698,124938,2932,7.071240412783946E-7,
699,124939,1244,1.2991985473729535E-8,
700,124940,14766,2.8308616008604106E-10,
701,124950,5280,2.399190269650361E-6,
702,124960,22318,4.4690344149590555E-7,
703,124970,1182,1.298434100859984E-8,
704,124980,17130,9.98005907298558E-5,
705,124990,38051,5.365868191258503E-4,
706,125100,1001,6.71915936265291E-5,
707,125201,4222,5.381500062220151E-4,
708,125202,5277,2.518205114667563E-4,
709,125203,1353,1.8598066443340186E-4,
710,125204,4991,1.2839251746367021E-6,
711,125205,5767,8.741698796598415E-5,
712,125206,9043,4.186641430092938E-4,
713,125207,1457,2.975913257568004E-4,
714,125208,13520,6.306103647559359E-4,
715,125209,14535,3.383308103145465E-4,
716,125300,13431,7.01646619309075E-4,
717,125401,1099,7.489044619426979E-5,
718,125402,946,0.0,
719,125403,174,0.0,
720,125404,15472,1.5062792267593917E-4,
721,125405,1666,0.0017890844811287129,
722,125406,1092,1.2487345435544257E-6,
723,125407,2852,3.081125463663667E-4,
724,125408,11142,1.8485262032203324E-4,
725,125409,5118,1.9863139986148852E-5,
726,125510,39354,5.3878407333672144E-5,
727,125520,38719,3.043540129209907E-4,
728,125531,5811,2.5468409003163078E-5,
729,125532,5982,2.563394580862774E-4,
730,125533,12861,3.748690263833941E-4,
731,125534,9070,5.48413215137688E-4,
732,125535,8126,6.870656703067141E-6,
733,125536,26970,7.534560149503708E-5,
734,125537,7597,1.4410942956332977E-5,
735,125538,8345,1.4842261951064582E-4,
736,125539,3625,0.0,
737,125540,28185,1.717476627526366E-4,
738,125550,11094,2.0481643972071315E-4,
739,125561,4720,8.42177493384204E-4,
740,125562,4613,6.26041802169958E-4,
741,125563,2050,3.9368221336648346E-4,
742,125564,3862,0.0015220853060609275,
743,125565,4192,0.004170049862515644,
744,125566,6509,5.388067046548284E-4,
745,125567,5771,0.001717389072591871,
746,125568,6092,3.32432349426183E-4,
747,125569,3866,6.835774421792656E-4,
748,125570,7460,3.347417086328524E-4,
749,125580,29518,0.0014159201058024718,
750,125590,3542,8.174635559726404E-4,
751,125601,1659,0.003175575201992586,
752,125602,5655,1.5182977842092898E-4,
753,125603,8435,1.4661736610651938E-4,
754,125604,1875,1.472029366296367E-4,
755,125605,2118,4.92917679645299E-4,
756,125606,14253,4.8120468702072386E-5,
757,125607,8709,4.382420104987886E-5,
758,125608,1909,7.804501911695734E-5,
759,125609,3590,7.509292474679807E-4,
760,125700,10009,4.6078488155113943E-4,
761,125801,2344,0.0013846845902021412,
762,125802,18548,5.675833773686713E-4,
763,125803,879,1.241284915195028E-4,
764,125804,25626,2.105422841100195E-4,
765,125805,3630,0.0033472430851116224,
766,125806,2569,0.0015236095377587702,
767,125807,3379,0.001963974919873407,
768,125808,1554,3.888448852029368E-4,
769,125809,4237,1.081443175485194E-4,
770,125900,21988,0.0030538523939237297,
771,126000,14216,0.0,
772,126010,17609,0.002480375016447177,
773,126020,10837,0.003042054954748223,
774,126030,7258,0.0046516380620625995,
775,126041,933,0.0031997931116947214,
776,126042,23196,2.743611555527606E-5,
777,126043,13881,0.0016208657614513163,
778,126044,5354,8.350116224549045E-5,
779,126045,1345,3.057641612435764E-4,
780,126046,8867,1.3089357688430016E-4,
781,126047,494,1.0785577610563542E-4,
782,126048,4234,0.0015408263342950488,
783,126049,5274,1.233900774278738E-4,
784,126050,3970,2.8025941631652548E-5,
785,126060,6410,0.0,
786,126070,6557,0.0,
787,126080,13661,8.275648131529754E-7,
788,126090,7863,3.100590198759323E-7,
789,127100,6765,4.049462253800377E-5,
790,127200,5107,0.0,
791,127201,317,0.0,
792,127202,23935,0.0,
793,127203,8339,0.0,
794,127204,13276,1.0817209320673386E-6,
795,127205,18852,0.0,
796,127206,6514,0.0,
797,127207,624,0.0,
798,127208,15023,0.0,
799,127209,20663,9.30617261147423E-5,
800,127300,12402,0.0,
801,127301,1398,0.0,
802,127302,6859,0.0,
803,127303,12588,6.226499233625406E-5,
804,127304,16009,7.008816287741355E-6,
805,127305,2474,4.584745673589801E-5,
806,127306,8525,0.0,
807,127307,17408,3.2487505907912814E-5,
808,127308,6088,0.0,
809,127309,7623,9.513771954992341E-5,
810,127400,33840,9.052487081032927E-8,
811,127410,26930,5.877217713812972E-7,
812,127420,7055,0.0,
