system:index,PfafIDIrrWW_monthY2014M03,countIrrWW_monthY2014M03,meanIrrWW_monthY2014M03,.geo
147,114430,12313,1.2420210676700316E-4,
148,114441,1660,1.7786209388429293E-4,
149,114442,3796,4.961693105744386E-5,
150,114443,23070,5.903757700706608E-5,
151,114444,3586,0.0,
152,114445,6066,0.0,
153,114446,8489,0.0,
154,114447,2883,0.0,
155,114448,12265,0.0,
156,114449,8665,0.0,
157,114450,473,5.6205832401940556E-5,
158,114460,29132,8.520767612879012E-5,
159,114470,26976,2.294029491367988E-5,
160,114480,17674,1.9403174069737534E-6,
161,114490,22455,2.498534963690951E-7,
162,114500,27914,0.0016723221368048751,
163,114601,5823,0.0,
164,114602,10662,0.002561440379326147,
165,114603,506,4.204206571909992E-5,
166,114604,6933,0.0,
167,114605,4090,8.729063671745406E-6,
168,114606,5583,4.614715368653506E-5,
169,114607,21267,2.6870161524395783E-5,
170,114608,3869,0.0,
171,114609,2978,0.0,
172,114701,4745,0.0157290158040547,
173,114702,5013,0.0016479256658121061,
174,114703,5019,0.007046004590755054,
175,114704,8359,2.226826857378083E-5,
176,114705,9685,6.62915126108576E-5,
177,114706,1442,0.0,
178,114707,446,0.0,
179,114708,1479,0.0,
180,114709,13,0.0,
181,114801,5712,9.316630462564303E-6,
182,114802,3134,0.0,
183,114803,856,0.0,
184,114804,3306,1.9699219062916866E-7,
185,114805,5341,0.0,
186,114806,4465,0.0,
187,114807,8853,8.494518296077454E-6,
188,114808,9325,2.1553381898411957E-5,
189,114809,12520,1.6994065048016158E-5,
190,114910,24602,1.9060632096087936E-4,
191,114920,13186,1.2998183707817069E-5,
192,114931,367,4.654667826665723E-4,
193,114932,6668,1.0303925875739154E-4,
194,114933,3381,0.0,
195,114934,4835,0.0,
196,114935,10129,6.538393669174336E-5,
197,114936,1413,0.0,
198,114937,2005,0.0,
199,114938,7122,0.0,
200,114939,3723,0.0,
201,114940,17917,1.1030662340168173E-5,
202,114950,8839,0.0,
203,114960,17499,5.162035964310715E-4,
204,114970,3830,0.0,
205,114980,12419,1.92461091194473E-6,
206,114990,32085,2.830155500746236E-4,
207,115101,71040,1.8023355067172296E-5,
208,115102,2813,3.656428457669123E-5,
209,115103,1057,0.0,
210,115201,4944,9.818333058310917E-8,
211,115202,7332,4.056444401553558E-5,
212,115203,9279,3.796942662561754E-4,
213,115204,4711,0.0,
214,115205,18925,1.015143238228777E-5,
215,115206,1020,0.0,
216,115207,6669,8.7177832760333E-5,
217,115208,4606,3.378999205454068E-7,
218,115209,6567,3.447325364869732E-5,
219,115300,31550,1.1528182185592877E-4,
220,115410,59,0.0,
221,115421,2746,0.0,
222,115422,5910,0.0,
223,115423,190,0.0,
224,115424,27002,4.4883714488444347E-4,
225,115425,317,0.0,
226,115426,4129,3.973963813328062E-6,
227,115427,2339,0.0,
228,115428,1980,0.0,
229,115429,11579,9.206511986091618E-5,
230,115430,18309,0.0,
231,115440,14238,0.0,
232,115451,34,0.0,
233,115452,3041,0.0,
234,115453,6141,4.592967003715698E-5,
235,115454,5229,5.791499400051614E-5,
236,115455,8528,2.1315396280841287E-5,
237,115456,4944,0.0,
238,115457,740,0.0,
239,115458,4129,2.464315016112349E-5,
240,115459,17083,1.1518386207492997E-4,
241,115460,8270,1.0978687047196612E-4,
242,115470,9268,7.416805401533245E-5,
243,115480,12405,0.0,
244,115490,6089,0.0,
245,115501,6,0.0,
246,115502,8893,0.0,
247,115503,750,0.0,
248,115504,2436,0.0,
249,115505,2096,0.0,
250,115506,7486,0.0,
251,115507,574,0.0,
252,115508,7481,0.0,
253,115509,7552,0.0,
254,115601,269,0.0,
255,115602,21806,1.1333499936934212E-4,
256,115603,1991,3.48953778473076E-6,
257,115604,2276,4.057055197811691E-4,
258,115605,19149,3.821659313200898E-4,
259,115606,1710,2.1843692424293362E-4,
260,115607,4877,4.7957507325741816E-5,
261,115608,12255,1.9826418800649752E-4,
262,115711,18,0.0,
263,115712,7528,4.8271511395885E-6,
264,115713,7,0.0,
265,115714,25076,1.356325934254496E-4,
266,115715,13882,6.125237821066844E-4,
267,115716,6926,4.528742849921805E-4,
268,115717,32235,6.477424333354184E-4,
269,115718,4428,4.080611089837281E-4,
270,115719,27564,9.40231367556618E-4,
271,115720,175,0.0,
272,115730,15209,6.218979949856374E-5,
273,115740,4470,0.0,
274,115750,4443,0.0,
275,115801,15355,2.3518333858851094E-4,
276,115802,8564,4.272473781325166E-5,
277,115803,22718,3.451099550479384E-5,
278,115804,1554,0.0,
279,115805,2794,0.0,
280,115806,5497,0.0,
281,115807,2697,0.0,
282,115808,8272,0.0,
283,115809,7022,0.0,
284,115900,20078,3.836543091440839E-6,
285,116001,3505,8.747717656801274E-6,
286,116002,38883,9.097379342298755E-6,
287,116003,3319,1.004401637063738E-5,
288,116004,21261,3.3217278328824185E-5,
289,116005,3515,0.0,
290,116006,4365,0.0,
291,116007,6990,0.0,
292,116008,3767,0.0,
293,116009,7974,3.1406819651202257E-6,
294,117000,10611,5.3319395684585285E-5,
295,117100,200,0.0,
296,117101,327,0.0,
297,117102,12545,1.920231731380583E-5,
298,117103,154,0.0,
299,117104,13065,0.0,
300,117105,9005,0.0,
301,117106,6687,7.099886963816789E-5,
302,117107,528,0.0,
303,117108,11426,2.06048414314658E-5,
304,117109,3709,0.0,
305,117201,2410,2.593700879745179E-5,
306,117202,9093,0.0,
307,117203,5632,1.5125471549421606E-5,
308,117204,15089,1.3811044643469708E-5,
309,117205,7273,1.0081761276944385E-4,
310,117206,15598,2.2443791702464344E-5,
311,117207,2233,0.0031916206684747205,
312,117208,6528,6.264828789577495E-4,
313,117209,47115,0.0011217121327899285,
314,117300,3443,5.2812965866034303E-5,
315,117310,1731,0.0,
316,117320,9733,8.737094374277867E-5,
317,117321,35,0.0,
318,117322,3445,8.877652175538893E-6,
319,117323,4536,3.697550042609539E-5,
320,117324,8445,3.091674442185808E-5,
321,117325,4901,9.699071254463106E-5,
322,117326,10718,1.2500439281143735E-5,
323,117327,860,2.1180608695768268E-4,
324,117328,3379,8.987711282390197E-5,
325,117329,8495,0.0017159657023035565,
326,117331,962,1.8855721444706932E-6,
327,117332,8998,2.7775345979002457E-5,
328,117333,1609,7.519715443767785E-6,
329,117334,4584,1.4013189281742659E-6,
330,117335,130,1.9609134327341257E-5,
331,117336,5124,1.8874940985040365E-5,
332,117337,3766,1.598036531632313E-5,
333,117338,7822,1.0213926042926857E-4,
334,117339,4481,1.2961891245289448E-5,
335,117340,3629,6.047624009320099E-6,
336,117341,3562,2.371721780815418E-5,
337,117342,1453,0.0013177291326148877,
338,117343,225,1.860755592235932E-4,
339,117344,24075,6.592433099100128E-6,
340,117345,1996,3.130512136969061E-4,
341,117346,2560,0.0017132092132763194,
342,117347,7977,1.7936531619708386E-4,
343,117348,6817,9.61991792743337E-4,
344,117349,7746,0.001545668776940393,
345,117350,9106,0.0,
346,117360,1417,0.0,
347,117361,8261,2.5006014266670575E-5,
348,117362,4616,0.0,
349,117363,1954,2.0575000379076595E-4,
350,117364,3249,3.675823355831294E-5,
351,117365,5139,5.023450372797486E-4,
352,117366,3863,1.4918348865523826E-4,
353,117367,10234,7.840797834567426E-5,
354,117368,3636,0.0,
355,117369,8350,7.435688375475626E-6,
356,117370,289,2.0022802950516927E-4,
357,117380,20668,2.2369309936339895E-4,
358,117390,8986,1.363774632330068E-5,
359,117400,31535,2.053968386692353E-5,
360,117410,6659,1.6600538321736511E-7,
361,117420,9684,0.0,
362,117430,6244,0.0,
363,117441,7455,0.0,
364,117442,30064,1.7481208936450993E-7,
365,117443,1483,0.0,
366,117444,4685,7.04456293662009E-7,
367,117445,6049,1.0880734736806367E-4,
368,117446,6873,4.129123626167861E-5,
369,117447,7098,1.56366555292906E-6,
370,117448,11424,1.3138525073401862E-5,
371,117449,10133,8.166417191942225E-6,
372,117450,23656,7.495968130706641E-5,
373,117460,32576,0.0,
374,117470,3648,0.0,
375,117480,6353,2.5059742873265357E-4,
376,117490,34383,2.4640639016483437E-4,
377,117501,4101,0.0,
378,117502,19773,3.4119526487099994E-7,
379,117503,131,0.0,
380,117504,4880,0.0,
381,117505,1891,0.0,
382,117506,20274,8.003930064009264E-6,
383,117507,1796,2.9756497025325567E-5,
384,117508,7144,5.69713766532308E-5,
385,117509,6695,2.1124001173098495E-6,
386,117610,21194,1.4049683249885792E-5,
387,117621,20963,0.0,
388,117622,7510,0.0,
389,117623,6148,0.0,
390,117624,5529,0.0,
391,117625,3107,0.0,
392,117626,5092,7.66732739885508E-8,
393,117627,2338,0.0,
394,117628,4803,8.729585039931265E-7,
395,117629,17441,5.433441559099122E-6,
396,117630,7944,0.0,
397,117640,12237,1.0415299323741517E-6,
398,117650,27139,0.0,
399,117660,11080,3.748222826569959E-5,
400,117670,16159,1.944222505146743E-7,
401,117680,7373,4.363809804028639E-7,
402,117690,8974,0.0,
403,117701,4237,4.4007895271999825E-8,
404,117702,3062,0.0,
405,117703,3098,0.0,
406,117704,29472,1.657078135007698E-5,
407,117705,3488,3.952322067723796E-5,
408,117706,12305,1.3272887507493421E-5,
409,117707,5022,1.3061090048979145E-5,
410,117708,6600,0.0,
411,117709,6,0.0,
412,117801,19386,1.2179837695720339E-6,
413,117802,8138,5.687670596783049E-6,
414,117803,4481,0.0,
415,117804,4823,0.0,
416,117805,9139,0.0,
417,117806,4243,0.0,
418,117807,14182,1.6703256827381546E-6,
419,117808,4009,8.276844287625405E-6,
420,117809,5404,5.26566029944312E-8,
421,117911,4254,0.0,
422,117912,11369,0.0,
423,117913,4828,0.0,
424,117914,9748,0.0,
425,117915,2892,0.0,
426,117916,4522,0.0,
427,117917,881,0.0,
428,117918,3489,0.0,
429,117919,3366,0.0,
430,117920,12385,2.260338285603281E-5,
431,117930,3842,0.0,
432,117940,17976,7.86333142348093E-6,
433,117950,35035,2.7459715325564178E-6,
434,117960,27987,3.2583357271602467E-6,
435,117970,4764,0.0,
436,117980,23322,1.075631460036418E-5,
437,117990,502,0.0,
438,121000,5402,9.27857304796061E-5,
439,122100,13683,1.2730681367575687E-5,
440,122211,6406,1.2076316164689414E-5,
441,122212,1855,5.221315028654268E-5,
442,122213,3138,1.4601914875118209E-6,
443,122214,5851,0.002456170914678421,
444,122215,3894,0.0017065368229707328,
445,122216,2115,4.127246713226626E-4,
446,122217,20739,4.860949734908788E-5,
447,122218,7387,5.9400758438830994E-6,
448,122219,381,0.0,
449,122220,10173,1.6342711710581908E-5,
450,122230,15251,1.2822816020905367E-5,
451,122240,13981,4.334582346368144E-5,
452,122250,4175,9.612232736583526E-5,
453,122260,9898,4.574914668203788E-5,
454,122270,25323,4.59908125168016E-5,
455,122281,58,0.0,
456,122282,18679,5.460208498832123E-6,
457,122283,8866,1.1745372954798289E-5,
458,122284,3054,5.635916972482365E-6,
459,122285,1410,5.272874488541573E-6,
460,122286,2459,6.315637998891531E-5,
461,122287,2283,0.0,
462,122288,5474,4.8451426019650005E-5,
463,122289,4972,1.336667881172621E-5,
464,122290,14591,7.954153992245937E-6,
465,122310,31891,1.0260748106439859E-5,
466,122321,1222,0.0,
467,122322,23462,2.0617928667813564E-5,
468,122323,1012,1.390536580951964E-6,
469,122324,26869,2.3680329660370487E-4,
470,122325,566,1.3944762576626568E-5,
471,122326,979,0.0,
472,122327,743,0.0,
473,122328,2014,0.0,
474,122329,9878,1.140259104358368E-4,
475,122330,1421,1.4798317140284948E-4,
476,122340,19786,9.980196031817712E-6,
477,122350,11368,4.993752730504131E-6,
478,122360,35190,5.618425357219218E-6,
479,122371,6512,2.198539284551017E-6,
480,122372,2747,0.0,
481,122373,5796,1.2156995205300931E-7,
482,122374,6294,6.206728550013416E-7,
483,122375,2608,0.0,
484,122376,11494,9.882071896892359E-5,
485,122377,3260,0.0,
486,122378,2622,0.0,
487,122379,170,0.0,
488,122380,30585,2.644221936308752E-4,
489,122390,928,0.0,
490,122410,9362,1.4003638373594437E-5,
491,122421,1196,6.267057946868053E-6,
492,122422,18009,1.502210463820964E-5,
493,122423,7491,2.472942246081691E-5,
494,122424,10799,7.47281306182147E-5,
495,122425,914,1.7049743816364969E-6,
496,122426,4254,1.455284740407026E-4,
497,122427,5533,0.001110331758850251,
498,122428,2222,1.470424297371614E-4,
499,122429,3051,2.34537559415534E-4,
500,122430,27772,5.88086074827499E-5,
501,122440,12555,2.8759141339261326E-5,
502,122450,18864,3.0237289268000658E-5,
503,122460,7469,1.8281012817924064E-7,
504,122470,3244,2.7888284540844098E-5,
505,122480,5516,4.002987336444611E-5,
506,122491,6706,1.0373016808714172E-5,
507,122492,3053,8.774070375933931E-8,
508,122493,1532,1.4883767691174466E-5,
509,122494,2788,1.7164086557856233E-5,
510,122495,5977,3.5852287733966226E-5,
511,122496,5303,4.076775780546009E-5,
512,122497,1273,1.9161487609282082E-5,
513,122498,3034,5.217758193507652E-6,
514,122499,10962,2.6650856924659912E-6,
515,122500,23063,7.301393572007707E-5,
516,122611,9237,0.0010198676198436526,
517,122612,5371,2.4323614799693215E-4,
518,122613,192,0.0,
519,122614,4748,0.0,
520,122615,4622,1.4086510291954908E-4,
521,122616,10095,1.463616658318985E-5,
522,122617,15119,1.4010137927960377E-5,
523,122618,8593,0.0,
524,122619,19409,1.0216971018722934E-5,
525,122620,12619,8.67720833433933E-6,
526,122630,2524,2.7284065614295554E-5,
527,122640,29501,0.0,
528,122650,5639,4.1577296651519686E-5,
529,122660,16242,3.5022032789187785E-5,
530,122670,3328,6.771868209177613E-6,
531,122680,11281,9.821698294155185E-5,
532,122690,29803,4.1005802134688036E-4,
533,122710,5407,7.309274422383601E-5,
534,122722,5618,5.4357963168639905E-5,
535,122723,11478,9.466984476652343E-6,
536,122724,14659,1.4592817002034852E-4,
537,122725,8871,1.3669720082797552E-5,
538,122726,3932,1.7201366597497435E-4,
539,122727,1890,0.0,
540,122728,7726,3.062103416923079E-5,
541,122729,8395,8.281021690353535E-5,
542,122730,4711,9.602222213767435E-7,
543,122740,8391,0.0,
544,122750,4912,2.3043392454317595E-5,
545,122760,12525,0.0,
546,122770,24193,6.612773596250963E-5,
547,122781,503,1.982116600761197E-6,
548,122782,2807,0.0,
549,122783,2653,0.0,
550,122784,25385,6.999365252125096E-6,
551,122785,1998,0.0,
552,122786,1849,0.0,
553,122787,5021,9.948576214109415E-6,
554,122788,7791,6.39237605551139E-6,
555,122789,5635,3.75008633320243E-5,
556,122790,26804,1.5459366337141576E-5,
557,122810,16351,5.180648582625073E-7,
558,122820,26020,0.0,
559,122830,15823,0.0,
560,122841,427,0.0,
561,122842,3197,0.0,
562,122843,2941,0.0,
563,122844,5885,0.0,
564,122845,151,0.0,
565,122846,18775,0.0,
566,122847,2010,0.0,
567,122848,6351,0.0,
568,122849,6829,0.0,
569,122851,10,0.0,
570,122852,5277,0.0,
571,122853,162,0.0,
572,122854,5104,0.0,
573,122855,11928,0.0,
574,122856,6580,0.0,
575,122857,2106,0.0,
576,122858,6842,0.0,
577,122859,830,0.0,
578,122860,9486,0.0,
579,122870,11735,0.0,
580,122880,12156,0.0,
581,122890,11676,0.0,
582,122911,7164,4.227036731938368E-6,
583,122912,18732,3.9793510110628156E-7,
584,122913,17705,5.1573278394302136E-6,
585,122914,9276,5.2114121972128035E-8,
586,122915,11505,0.0,
587,122916,10313,0.0,
588,122917,400,0.0,
589,122918,13061,0.0,
590,122919,11179,0.0,
591,122921,609,0.0,
592,122922,9754,0.0,
593,122923,614,0.0,
594,122924,15537,0.0,
595,122925,2123,0.0,
596,122926,5763,0.0,
597,122927,501,0.0,
598,122928,6274,0.0,
599,122929,9474,0.0,
600,122930,30101,2.0565752676445747E-8,
601,122941,75,0.0,
602,122942,6053,0.0,
603,122943,2293,0.0,
604,122944,6592,0.0,
605,122945,2501,0.0,
606,122946,7806,0.0,
607,122947,17374,0.0,
608,122948,3721,0.0,
609,122949,9816,0.0,
610,122950,306,0.0,
611,122961,3054,0.0,
612,122962,3634,0.0,
613,122963,1190,0.0,
614,122964,25207,0.0,
615,122965,3358,0.0,
616,122966,6034,0.0,
617,122967,2557,0.0,
618,122968,27002,0.0,
619,122969,14397,0.0,
620,122970,33383,0.0,
621,122981,643,0.0,
622,122982,22493,0.0,
623,122983,1336,0.0,
624,122984,2966,0.0,
625,122985,6665,0.0,
626,122986,4664,0.0,
627,122987,4784,0.0,
628,122988,2411,0.0,
629,122989,3747,0.0,
630,122990,28675,0.0,
631,123010,21695,5.016776268421104E-6,
632,123021,399,9.302460937726693E-4,
633,123022,5200,2.3923306829496196E-5,
634,123023,1477,9.165501519107004E-4,
635,123024,11268,1.2563108208789953E-6,
636,123025,1247,1.5966130327466512E-6,
637,123026,4294,1.0593483944336412E-5,
638,123027,6707,2.8670880314538037E-5,
639,123028,4012,5.937760067375842E-6,
640,123029,3533,7.572112197535645E-5,
641,123030,1242,3.271183840564334E-5,
642,123040,35384,1.724516542406317E-4,
643,123050,20914,2.80993616632522E-7,
644,123061,22208,1.7739220187274816E-5,
645,123062,53679,3.7780068119100163E-4,
646,123063,11792,8.155677394332607E-4,
647,123064,10011,3.8134478165635454E-4,
648,123065,955,7.484648462520243E-4,
649,123066,9836,2.3338522102088284E-5,
650,123067,5567,1.785810912914947E-5,
651,123068,5624,1.178499967189146E-7,
652,123069,7650,3.2272143739863404E-6,
653,123070,30938,3.950059459784971E-6,
654,123080,25327,4.480251508783423E-6,
655,123090,4029,7.141583341811503E-5,
656,124100,3418,6.029654647587885E-4,
657,124200,6405,0.0,
658,124201,20935,5.8738705110565726E-6,
659,124202,8961,0.0,
660,124203,10671,0.0,
661,124204,6190,0.0,
662,124205,3410,0.0,
663,124206,8813,0.0,
664,124207,4841,0.0,
665,124208,6792,5.060538176651223E-7,
666,124209,4608,0.0,
667,124300,3108,0.0027768550339459207,
668,124401,3387,6.155583830484477E-5,
669,124402,11632,1.1365807519322808E-5,
670,124403,1947,2.0109780645592443E-5,
671,124404,17489,0.0020295454426458165,
672,124405,15787,0.0013989125647054519,
673,124406,9181,5.771497553934434E-4,
674,124407,15634,1.3054692089503977E-4,
675,124408,7792,6.105526608300502E-4,
676,124409,21469,4.0937144101613513E-4,
677,124501,7251,5.662801105310507E-5,
678,124502,18742,2.8279369809809103E-5,
679,124503,9817,4.580790900558554E-5,
680,124504,10116,8.214770092747959E-6,
681,124505,8244,1.6920532853481718E-4,
682,124506,17495,6.768256698750026E-4,
683,124507,1655,1.7395538942376023E-5,
684,124508,19929,1.3629779057779057E-5,
685,124509,3805,4.3300162036870023E-4,
686,124600,36293,1.869303145906247E-5,
687,124700,3227,1.5312456656245738E-4,
688,124800,24464,0.0,
689,124910,814,2.504961511932124E-7,
690,124920,20398,2.5695186010954578E-5,
691,124931,4528,1.9076899388703307E-6,
692,124932,12529,4.692565694418296E-8,
693,124933,6339,3.209418137086356E-5,
694,124934,6158,3.5582492427385115E-5,
695,124935,455,2.047885624313401E-4,
696,124936,10652,2.845016096637265E-5,
697,124937,5088,7.284051362559712E-8,
698,124938,2932,1.2493358369154108E-6,
699,124939,1244,2.2954038977259184E-8,
700,124940,14766,5.001522517714937E-10,
701,124950,5280,4.238852214018497E-6,
702,124960,22318,7.895820684397112E-7,
703,124970,1182,2.294053202965469E-8,
704,124980,17130,1.7632613535569758E-4,
705,124990,38051,9.480332654597746E-4,
706,125100,1001,1.2328732189250156E-4,
707,125201,4222,9.874311737163687E-4,
708,125202,5277,4.6205598367961737E-4,
709,125203,1353,3.412489158107958E-4,
710,125204,4991,2.355826044812552E-6,
711,125205,5767,1.6039813877668973E-4,
712,125206,9043,7.420254495917241E-4,
713,125207,1457,5.454405598283621E-4,
714,125208,13520,0.0011141526184164955,
715,125209,14535,5.977631585116864E-4,
716,125300,13431,0.0012420261001116685,
717,125401,1099,1.374136599378639E-4,
718,125402,946,0.0,
719,125403,174,0.0,
720,125404,15472,2.6759791152527665E-4,
721,125405,1666,0.003162208358760014,
722,125406,1092,2.2062448609945686E-6,
723,125407,2852,5.443684623797701E-4,
724,125408,11142,3.265947493897639E-4,
725,125409,5118,3.509388757366862E-5,
726,125510,39354,9.529334967920887E-5,
727,125520,38719,5.377279554482966E-4,
728,125531,5811,4.4997189223205894E-5,
729,125532,5982,4.5289658192128595E-4,
730,125533,12861,6.623127885001957E-4,
731,125534,9070,9.689279708753383E-4,
732,125535,8126,1.2138969754618556E-5,
733,125536,26970,1.3311944082344536E-4,
734,125537,7597,2.546103086034515E-5,
735,125538,8345,2.622307894608073E-4,
736,125539,3625,0.0,
737,125540,28185,3.034411079073878E-4,
738,125550,11094,3.6186651369644836E-4,
739,125561,4720,0.0014879461272696672,
740,125562,4613,0.001106080958783031,
741,125563,2050,6.955516355886354E-4,
742,125564,3862,0.002689196727295851,
743,125565,4192,0.007367579463404931,
744,125566,6509,9.51955349467253E-4,
745,125567,5771,0.003034256373749592,
746,125568,6092,5.873363251252492E-4,
747,125569,3866,0.0012077340330176342,
748,125570,7460,5.914164624116241E-4,
749,125580,29518,0.002501625701158644,
750,125590,3542,0.001444281931291187,
751,125601,1659,0.005610557126690563,
752,125602,5655,2.682504995069946E-4,
753,125603,8435,2.590412890234834E-4,
754,125604,1875,2.600758687707485E-4,
755,125605,2118,8.708793322341296E-4,
756,125606,14253,8.50184981085579E-5,
757,125607,8709,7.742791937023228E-5,
758,125608,1909,1.3788872872318465E-4,
759,125609,3590,0.0013267301310201359,
760,125700,10009,8.141075906223578E-4,
761,125801,2344,0.0024464392707102558,
762,125802,18548,0.0010027975149006212,
763,125803,879,2.1930829802992857E-4,
764,125804,25626,3.7198284419218515E-4,
765,125805,3630,0.005913857162089101,
766,125806,2569,0.002691889702663882,
767,125807,3379,0.00346992045324603,
768,125808,1554,6.870051109821733E-4,
769,125809,4237,1.9106770600257975E-4,
770,125900,21988,0.0053954990385370995,
771,126000,14216,0.0,
772,126010,17609,0.004382288130975496,
773,126020,10837,0.005374655497596521,
774,126030,7258,0.00821844199446328,
775,126041,933,0.0056533448710780615,
776,126042,23196,4.847370298014756E-5,
777,126043,13881,0.0028637205122718154,
778,126044,5354,1.4752856037956587E-4,
779,126045,1345,5.402193691846278E-4,
780,126046,8867,2.312607420710364E-4,
781,126047,494,1.90557908631388E-4,
782,126048,4234,0.0027223080899369282,
783,126049,5274,2.180036771461192E-4,
784,126050,3970,4.951579935239717E-5,
785,126060,6410,0.0,
786,126070,6557,0.0,
787,126080,13661,1.4621286525807922E-6,
788,126090,7863,5.478074969093093E-7,
789,127100,6765,7.154527101824571E-5,
790,127200,5107,0.0,
791,127201,317,0.0,
792,127202,23935,0.0,
793,127203,8339,0.0,
794,127204,13276,1.911167787911371E-6,
795,127205,18852,0.0,
796,127206,6514,0.0,
797,127207,624,0.0,
798,127208,15023,0.0,
799,127209,20663,1.6442001413658752E-4,
800,127300,12402,0.0,
801,127301,1398,0.0,
802,127302,6859,0.0,
803,127303,12588,1.10008822555769E-4,
804,127304,16009,1.2383068479211083E-5,
805,127305,2474,8.100257912281857E-5,
806,127306,8525,0.0,
807,127307,17408,5.739842208290631E-5,
808,127308,6088,0.0,
809,127309,7623,1.6808784838017994E-4,
810,127400,33840,1.5993794338658702E-7,
811,127410,26930,1.0383777236804252E-6,
812,127420,7055,0.0,
813,127421,3722,0.0,
814,127422,1590,0.0,
815,127423,2244,0.0,
